lon,lat,PINN_log_dep
-180.0,-90.0,0.28675118
-176.9747899159664,-90.0,0.2977621
-173.94957983193277,-90.0,0.30839735
-170.92436974789916,-90.0,0.31866258
-167.89915966386553,-90.0,0.32855737
-164.87394957983193,-90.0,0.33808202
-161.84873949579833,-90.0,0.3485453
-158.8235294117647,-90.0,0.36227164
-155.7983193277311,-90.0,0.37300044
-152.7731092436975,-90.0,0.38289154
-149.74789915966386,-90.0,0.39248812
-146.72268907563026,-90.0,0.4017683
-143.69747899159665,-90.0,0.4121557
-140.67226890756302,-90.0,0.4248378
-137.64705882352942,-90.0,0.43356687
-134.62184873949582,-90.0,0.44436422
-131.5966386554622,-90.0,0.4567219
-128.57142857142856,-90.0,0.4686368
-125.54621848739497,-90.0,0.4808832
-122.52100840336136,-90.0,0.49310052
-119.49579831932772,-90.0,0.5023443
-116.47058823529412,-90.0,0.5113362
-113.44537815126051,-90.0,0.5161533
-110.4201680672269,-90.0,0.5221409
-107.39495798319328,-90.0,0.5260492
-104.36974789915966,-90.0,0.5260675
-101.34453781512605,-90.0,0.5255585
-98.31932773109244,-90.0,0.5247509
-95.29411764705884,-90.0,0.5236481
-92.2689075630252,-90.0,0.522179
-89.2436974789916,-90.0,0.5201594
-86.21848739495799,-90.0,0.51964664
-83.19327731092437,-90.0,0.5188925
-80.16806722689076,-90.0,0.5168956
-77.14285714285714,-90.0,0.51905847
-74.11764705882354,-90.0,0.52287173
-71.09243697478992,-90.0,0.5258754
-68.0672268907563,-90.0,0.5280632
-65.0420168067227,-90.0,0.5342327
-62.01680672268908,-90.0,0.5431122
-58.991596638655466,-90.0,0.551031
-55.96638655462185,-90.0,0.55703515
-52.94117647058823,-90.0,0.5613584
-49.91596638655463,-90.0,0.56409603
-46.89075630252103,-90.0,0.5654598
-43.8655462184874,-90.0,0.56632394
-40.84033613445379,-90.0,0.5682968
-37.81512605042016,-90.0,0.5694656
-34.78991596638656,-90.0,0.5741331
-31.76470588235296,-90.0,0.5833986
-28.739495798319325,-90.0,0.5866734
-25.71428571428572,-90.0,0.5904884
-22.68907563025209,-90.0,0.59575766
-19.66386554621849,-90.0,0.6064582
-16.638655462184886,-90.0,0.61362904
-13.613445378151257,-90.0,0.61368364
-10.588235294117652,-90.0,0.6104113
-7.563025210084049,-90.0,0.6050164
-4.537815126050418,-90.0,0.5942161
-1.5126050420168156,-90.0,0.57998914
1.5126050420167871,-90.0,0.5545427
4.537815126050418,-90.0,0.49640557
7.563025210084021,-90.0,0.44838095
10.588235294117652,-90.0,0.39834878
13.613445378151257,-90.0,0.34196758
16.638655462184857,-90.0,0.28017148
19.66386554621849,-90.0,0.22631496
22.68907563025209,-90.0,0.18149321
25.71428571428572,-90.0,0.16305654
28.739495798319325,-90.0,0.15176935
