lat,lon,dep,log_dep,log_dep_norm,lon_band,PINN_log_dep,Kriging_log_dep
-30.6282722513089,30.0,0.2980972230434418,-0.5256420696652125,0.1297063951932606,10,-0.96345794,-0.07782813799005864
-30.6282722513089,31.25,0.2365788966417312,-0.6260239980039713,0.0390563953482132,10,-0.9699472,-0.12230657227796506
-30.6282722513089,32.5,0.144668698310852,-0.8396254261818288,-0.1538365860047697,10,-0.9769672,-0.16378353132668697
-30.6282722513089,33.75,0.1392169594764709,-0.8563078555415459,-0.1689016703670658,10,-0.98406446,-0.2044966736188508
-30.6282722513089,35.0,0.1138765588402748,-0.9435656649818798,-0.2476999216374722,10,-0.9912424,-0.24923172426626813
-30.6282722513089,36.25,0.0971758738160133,-1.01244154545598,-0.3098983537420481,10,-0.9985066,-0.29837324997356723
-30.6282722513089,37.5,0.0822422131896019,-1.0849052110543145,-0.3753367387578523,10,-1.0058573,-0.3501953569406651
-30.6282722513089,38.75,0.0696895495057106,-1.1568323428816858,-0.4402906064201893,10,-1.0141225,-0.40738667247626387
-30.6282722513089,100.0,0.0393432490527629,-1.4051297779341927,-0.6645158511582375,14,-0.887587,-0.6541465333302146
-30.6282722513089,101.25,0.0413901023566722,-1.3831034995986844,-0.6446249986836508,14,-0.87337,-0.6113148778478324
-30.6282722513089,102.5,0.0430916287004947,-1.365607090913487,-0.6288248494849863,14,-0.85922337,-0.5643701360727919
-30.6282722513089,103.75,0.0468433462083339,-1.329352089092669,-0.5960847341691266,14,-0.8451521,-0.5135165734947682
-30.6282722513089,105.0,0.0533130876719951,-1.2731661642190373,-0.5453459790428017,14,-0.83113617,-0.4590641724839223
-30.6282722513089,106.25,0.0608737356960773,-1.215570045669203,-0.4933337471199576,14,-0.81717825,-0.402931198012783
-30.6282722513089,107.5,0.0711370632052421,-1.1479040680240746,-0.4322279189638606,14,-0.8032758,-0.34650883301142454
-30.6282722513089,108.75,0.076780192553997,-1.1147508030673567,-0.402288830196337,14,-0.78946424,-0.2878858712448428
-30.6282722513089,110.0,0.0871652960777282,-1.0596563903181972,-0.3525357661754906,14,-0.7757573,-0.22441310050896554
-30.6282722513089,111.25,0.0930826067924499,-1.031131462732495,-0.326776302056634,14,-0.7624403,-0.15712039915466303
-30.6282722513089,112.5,0.1067723110318183,-0.9715413570938168,-0.2729633981175609,14,-0.749183,-0.08558414567460888
-30.6282722513089,113.75,0.1227829009294509,-0.9108621099786092,-0.2181669438889833,14,-0.7359856,-0.00987762624036276
-30.6282722513089,115.0,0.2953618764877319,-0.5296455614935692,0.1260910379309908,14,-0.72284716,0.06913038074983038
-30.6282722513089,116.25,0.4375620186328888,-0.3589603827761718,0.28022845768715,14,-0.70987403,0.15143531476597777
-30.6282722513089,117.5,0.543537974357605,-0.2647701084721882,0.3652870782213833,14,-0.69707173,0.23900160111550606
-30.6282722513089,118.75,0.6833889484405518,-0.1653320487595177,0.4550847165684536,14,-0.68431485,0.33183503848868423
-30.6282722513089,-140.0,0.0223947074264287,-1.6498546069820763,-0.8855148505040614,2,-1.5888172,-0.8761288997269809
-30.6282722513089,-138.75,0.0223037376999855,-1.6516223510120855,-0.8871112135018476,2,-1.5939426,-0.8750791211577403
-30.6282722513089,-137.5,0.0225361008197069,-1.6471212231156254,-0.8830464654952176,2,-1.5990669,-0.8737883827058235
-30.6282722513089,-136.25,0.0227613765746355,-1.642801475990079,-0.8791455135734739,2,-1.602185,-0.8728408969020515
-30.6282722513089,-135.0,0.0224508959800004,-1.6487663223040685,-0.8845320739473104,2,-1.6017374,-0.872791861789136
-30.6282722513089,-133.75,0.0216939486563205,-1.663661392034986,-0.8979830814258978,2,-1.5993866,-0.873482861426834
-30.6282722513089,-132.5,0.0214656498283147,-1.6682559596150346,-0.9021322102313728,2,-1.5974492,-0.8740752946227178
-30.6282722513089,-131.25,0.0216422770172357,-1.6646970483715111,-0.8989183319067285,2,-1.5954843,-0.8742634333310336
-30.6282722513089,-130.0,0.0219077505171298,-1.6594022134092532,-0.8941368259479221,2,-1.5913825,-0.8743383762902059
-30.6282722513089,-128.75,0.0215882938355207,-1.6657816794396572,-0.8998978090674735,2,-1.5876487,-0.874761835974637
-30.6282722513089,-127.5,0.0216162893921136,-1.6652188540845916,-0.8993895490729323,2,-1.5839028,-0.8758953081876605
-30.6282722513089,-126.25,0.0218206234276294,-1.6611328455299157,-0.8956996749992021,2,-1.5801182,-0.8783672126124701
-30.6282722513089,-125.0,0.0215942338109016,-1.6656622006278583,-0.8997899136080986,2,-1.5762913,-0.8816915943189344
-30.6282722513089,-123.75,0.0214957874268293,-1.6676466413186306,-0.9015819647400906,2,-1.5713754,-0.8859641776578882
-30.6282722513089,-122.5,0.021724946796894,-1.6630412784394164,-0.8974230872290081,2,-1.5658789,-0.8913379800391732
-30.6282722513089,-121.25,0.0215681176632642,-1.666187755877016,-0.9002645167965722,2,-1.560339,-0.8967419848451089
-30.6282722513089,-60.0,1.4839078187942505,0.1714069231583536,0.7591771788009231,6,-0.9475742,0.676657294760193
-30.6282722513089,-58.75,1.427780270576477,0.1546613764746787,0.74405509627669,6,-0.9340833,0.6242616106437298
-30.6282722513089,-57.5,1.3872469663619995,0.1421537837700857,0.732760102292245,6,-0.92043924,0.5724014080586275
-30.6282722513089,-56.25,1.3195215463638306,0.1204164861744979,0.7131302141611663,6,-0.90520245,0.5219176514647593
-30.6282722513089,-55.0,1.2022175788879397,0.0799830739555179,0.6766167811952641,6,-0.8910066,0.47521034792577915
-30.6282722513089,-53.75,1.1175063848495483,0.048250013143576,0.6479602091878232,6,-0.87742794,0.43279318826722907
-30.6282722513089,-52.5,1.0313477516174316,0.0134051261408927,0.616493499455626,6,-0.8637762,0.3956354535662602
-30.6282722513089,-51.25,0.8964964151382446,-0.0474514427317944,0.5615369146382655,6,-0.85061824,0.3660815689867065
-30.6282722513089,-50.0,0.7476407885551453,-0.1263070131235917,0.4903263136656051,6,-0.8393853,0.3427010638027057
-30.6282722513089,-48.75,0.6506673693656921,-0.1866409723652019,0.4358416719933918,6,-0.8284061,0.3227715993649792
-30.6282722513089,-47.5,0.6271057724952698,-0.2026592015348013,0.421376394270873,6,-0.8176602,0.304407791888999
-30.6282722513089,-46.25,0.5568620562553406,-0.2542523732762214,0.3747851294111063,6,-0.8068718,0.2847792551515897
-30.6282722513089,-45.0,0.4953688383102417,-0.3050713166350517,0.3288930322593452,6,-0.79598606,0.26416819327900837
-30.6282722513089,-43.75,0.4614076018333435,-0.3359152546196994,0.301039383502038,6,-0.7855299,0.24185584490057965
-30.6282722513089,-42.5,0.4368988275527954,-0.3596191207471367,0.2796335837097906,6,-0.77528256,0.22278466237947855
-30.6282722513089,-41.25,0.4237291514873504,-0.3729116566159886,0.2676297460231374,6,-0.76499325,0.21014955574948546
-29.68586387434555,20.0,1.661440134048462,0.2204846971520065,0.8034969112323046,10,-0.9017903,0.7628707195473787
-29.68586387434555,21.25,0.7539329528808594,-0.1226672741415916,0.4936131835595651,10,-0.9085178,0.6661057344736142
-29.68586387434555,22.5,0.5754740834236145,-0.2399742301220352,0.3876790207333235,10,-0.9149024,0.5464411330044673
-29.68586387434555,23.75,0.5419708490371704,-0.2660240722121059,0.3641546850236194,10,-0.9206989,0.42576164583713577
-29.68586387434555,25.0,0.5353339314460754,-0.2713752285523708,0.3593223179886006,10,-0.92533416,0.3105904741831014
-29.68586387434555,26.25,0.521523118019104,-0.2827264354529834,0.3490715993501908,10,-0.9300972,0.20116527217751368
-29.68586387434555,27.5,0.4338319599628448,-0.3626784571069139,0.2768708469788937,10,-0.9338509,0.09181438448408198
-29.68586387434555,28.75,0.3415160477161407,-0.4665888841616026,0.183034432872378,10,-0.9382355,0.0019040441486417126
-29.68586387434555,30.0,0.3119940459728241,-0.5058536938848293,0.1475763075481209,10,-0.94407254,-0.05712979912862506
-29.68586387434555,31.25,0.2542943954467773,-0.5946632114065186,0.0673767847574093,10,-0.950868,-0.10791149528653385
-29.68586387434555,32.5,0.1888329684734344,-0.7239221796559595,-0.0493506545904418,10,-0.9578578,-0.15475189234620282
-29.68586387434555,33.75,0.130236268043518,-0.8852680571057367,-0.1950542090834675,10,-0.964923,-0.2008448010867151
-29.68586387434555,35.0,0.103769339621067,-0.9839309470689936,-0.2841518296202892,10,-0.97206926,-0.2517744443792035
-29.68586387434555,36.25,0.0834444761276245,-1.0786024075370886,-0.369644985796784,10,-0.97929645,-0.30798657355127795
-29.68586387434555,37.5,0.0702048167586326,-1.1536330898654832,-0.4374015178140775,10,-0.98683286,-0.36762010248729965
-29.68586387434555,38.75,0.0596474856138229,-1.2244078589015617,-0.5013147431159725,10,-0.99689126,-0.4326485072831992
-29.68586387434555,100.0,0.0422124303877353,-1.374559642548355,-0.6369094601090703,14,-0.86646044,-0.6262340854346179
-29.68586387434555,101.25,0.0438197664916515,-1.35832994105321,-0.6222532120934401,14,-0.8522567,-0.5846912118656084
-29.68586387434555,102.5,0.0459698773920536,-1.3375266545708904,-0.6034667836236195,14,-0.83807826,-0.5387809236453688
-29.68586387434555,103.75,0.0507250912487506,-1.294777163046844,-0.5648618129464983,14,-0.82395196,-0.48907208142677117
-29.68586387434555,105.0,0.0588138177990913,-1.2305206281942471,-0.5068348854822833,14,-0.8100462,-0.43545809945992603
-29.68586387434555,106.25,0.0690392553806305,-1.160903901328583,-0.4439674313097724,14,-0.7963266,-0.3791556894110225
-29.68586387434555,107.5,0.0773286744952201,-1.111659434078324,-0.3994971663678528,14,-0.78278506,-0.3221182756979924
-29.68586387434555,108.75,0.0804872512817382,-1.0942729039359804,-0.3837962430961806,14,-0.7693099,-0.2625250628641593
-29.68586387434555,110.0,0.0872737839818,-1.059116193658708,-0.3520479410469102,14,-0.75589454,-0.1984346719435291
-29.68586387434555,111.25,0.0968290045857429,-1.01399453272529,-0.3113007804343031,14,-0.7425351,-0.13063053510698616
-29.68586387434555,112.5,0.1136007532477378,-0.9446187889572928,-0.2486509462869076,14,-0.72923434,-0.058608497449872
-29.68586387434555,113.75,0.1329358220100402,-0.8763579746253498,-0.1870079502714162,14,-0.71599174,0.01793415187108003
-29.68586387434555,115.0,0.3258419036865234,-0.4869930656088458,0.1646084165999177,14,-0.70306575,0.09792138206483876
-29.68586387434555,116.25,0.4906544089317322,-0.3092242943101769,0.32514268165504,14,-0.6901992,0.1810752070634213
-29.68586387434555,117.5,0.6341210603713989,-0.1978278228243948,0.4257393756022509,14,-0.67737734,0.26936551252396046
-29.68586387434555,118.75,0.7594863772392273,-0.1194800115877534,0.4964914441667585,14,-0.6646034,0.3626059288756188
-29.68586387434555,-140.0,0.0218596514314413,-1.6603567674827728,-0.8949988369497892,2,-1.5904489,-0.8822234322051637
-29.68586387434555,-138.75,0.0220154002308845,-1.6572734148383566,-0.8922144122892536,2,-1.5955935,-0.8792693183746736
-29.68586387434555,-137.5,0.022104475647211,-1.655519782781349,-0.8906307931226687,2,-1.5989232,-0.8764252073082283
-29.68586387434555,-136.25,0.0220177136361598,-1.6572277810387823,-0.8921732026413342,2,-1.601306,-0.8743858793127979
-29.68586387434555,-135.0,0.0214496832340955,-1.6685791170317117,-0.902424037856688,2,-1.5999523,-0.8735415709071299
-29.68586387434555,-133.75,0.0213244576007127,-1.6711220065385504,-0.904720396745342,2,-1.5976026,-0.8733382447425196
-29.68586387434555,-132.5,0.021497469395399,-1.6676126606564086,-0.9015512784694028,2,-1.5952148,-0.8728151322704796
-29.68586387434555,-131.25,0.0218901969492435,-1.6597503310047086,-0.8944511938874141,2,-1.5912087,-0.8722895399679305
-29.68586387434555,-130.0,0.0221097357571125,-1.6554164478289608,-0.8905374763915299,2,-1.5866591,-0.8716541754255132
-29.68586387434555,-128.75,0.0221658237278461,-1.6543161247837352,-0.8895438285753354,2,-1.5824113,-0.8714428223780032
-29.68586387434555,-127.5,0.0224160440266132,-1.6494410290739854,-0.8851413685643856,2,-1.5781251,-0.8725033069440747
-29.68586387434555,-126.25,0.0225094147026538,-1.647635797523356,-0.8835111524239606,2,-1.5737705,-0.8743573558675004
-29.68586387434555,-125.0,0.0223582424223423,-1.6505623392596376,-0.8861539688385365,2,-1.5693061,-0.8768762112548195
-29.68586387434555,-123.75,0.0225763339549303,-1.6463465793466934,-0.8823469226721641,2,-1.5638326,-0.8805872060584367
-29.68586387434555,-122.5,0.0232047066092491,-1.6344239182507545,-0.871580151756466,2,-1.5583128,-0.8853854660463567
-29.68586387434555,-121.25,0.0225843638181686,-1.6461921386270606,-0.8822074548272794,2,-1.5527501,-0.8898638485223076
-29.68586387434555,-60.0,1.5527294874191284,0.1910958006388728,0.7769572391175078,6,-0.94152045,0.6904249416132161
-29.68586387434555,-58.75,1.470931053161621,0.1675923165526796,0.7557323945261448,6,-0.9290465,0.6297347118107763
-29.68586387434555,-57.5,1.3882750272750854,0.142475511504945,0.7330506388419784,6,-0.9154875,0.5715581708576883
-29.68586387434555,-56.25,1.270353078842163,0.1039244444845818,0.6982370595727206,6,-0.9019629,0.5166411639196695
-29.68586387434555,-55.0,1.1735442876815796,0.0694994838219514,0.6671495647379726,6,-0.88805366,0.46708170938062754
-29.68586387434555,-53.75,1.070816993713379,0.0297152547612391,0.6312223772663568,6,-0.87447596,0.4235509788728266
-29.68586387434555,-52.5,0.9709042906761168,-0.0128235796490493,0.5928076407045344,6,-0.8609125,0.38541415986430966
-29.68586387434555,-51.25,0.9290682077407836,-0.0319524010138317,0.5755333396181711,6,-0.8474582,0.35409982238539134
-29.68586387434555,-50.0,0.8682957887649536,-0.0613323053006857,0.5490017879422258,6,-0.8349385,0.32857351957464176
-29.68586387434555,-48.75,0.7788207530975342,-0.1085624844303096,0.5063505278834085,6,-0.82404834,0.3065959375270146
-29.68586387434555,-47.5,0.5689146518707275,-0.2449528812354516,0.3831830449124895,6,-0.8133426,0.2853323219422121
-29.68586387434555,-46.25,0.5049082636833191,-0.2967875212777826,0.3363737218643377,6,-0.8025925,0.26408309881023845
-29.68586387434555,-45.0,0.449394553899765,-0.347372194991237,0.2906931821479485,6,-0.79179657,0.24139309776207746
-29.68586387434555,-43.75,0.4213659465312958,-0.375340565621942,0.2654363173387404,6,-0.7809559,0.21711854174440007
-29.68586387434555,-42.5,0.3958964347839355,-0.4024184092370233,0.2409836438333284,6,-0.7701675,0.19696340694062098
-29.68586387434555,-41.25,0.3745705485343933,-0.4264663730147836,0.2192671063170236,6,-0.7599003,0.18240076298895633
-28.7434554973822,20.0,2.628093957901001,0.4196408877783456,0.983345106502002,10,-0.8883274,0.9189080467544541
-28.7434554973822,21.25,0.812985897064209,-0.0899169880840576,0.5231883618329078,10,-0.89549917,0.7704129634425444
-28.7434554973822,22.5,0.5890697836875916,-0.2298332538117963,0.396836839437996,10,-0.9006813,0.618843237671032
-28.7434554973822,23.75,0.5293524861335754,-0.276255042891221,0.3549155968149665,10,-0.90563977,0.47757720498632605
-28.7434554973822,25.0,0.4730531275272369,-0.3250900818917235,0.310815066459652,10,-0.9088788,0.34880903899338356
-28.7434554973822,26.25,0.4542872607707977,-0.3426694416016593,0.2949400082559095,10,-0.91184956,0.22962486231046503
-28.7434554973822,27.5,0.4105704724788666,-0.3866122875533677,0.2552573776805088,10,-0.91573566,0.11405554808429401
-28.7434554973822,28.75,0.3122862875461578,-0.5054470851703204,0.1479434959506273,10,-0.9198252,0.02236457366669305
-28.7434554973822,30.0,0.262891560792923,-0.5802233551636721,0.0804167112445669,10,-0.9262204,-0.040228419612473504
-28.7434554973822,31.25,0.2305304855108261,-0.6372716350739931,0.0288992055479358,10,-0.9328413,-0.095226292822304
-28.7434554973822,32.5,0.1814531683921814,-0.7412354440893416,-0.0649854151910445,10,-0.939522,-0.1463979939702602
-28.7434554973822,33.75,0.1116574555635452,-0.9521122730224196,-0.2554179444964879,10,-0.9462692,-0.19712838359769058
-28.7434554973822,35.0,0.0917123556137085,-1.0375721516431504,-0.3325925725588562,10,-0.95308506,-0.25360054133052395
-28.7434554973822,36.25,0.0727917626500129,-1.1379177640668297,-0.4232097772808091,10,-0.96012,-0.31584033374778503
-28.7434554973822,37.5,0.0610084868967533,-1.2146097460375986,-0.4924665475861697,10,-0.9697007,-0.3824445007619505
-28.7434554973822,38.75,0.0506772249937057,-1.2951871744302077,-0.5652320741324853,10,-0.9797295,-0.45475297568101747
-28.7434554973822,100.0,0.0438516065478324,-1.3580144911901262,-0.6219683447820336,14,-0.84518963,-0.595256710238419
-28.7434554973822,101.25,0.0461573451757431,-1.3357591783766385,-0.6018706624951794,14,-0.83124745,-0.5549420007376301
-28.7434554973822,102.5,0.0486032925546169,-1.313334309135527,-0.5816198621083624,14,-0.817406,-0.5105883891836338
-28.7434554973822,103.75,0.0561686716973781,-1.2505058463983816,-0.5248825565829442,14,-0.8036912,-0.4626059418889196
-28.7434554973822,105.0,0.0641518533229827,-1.192790792503113,-0.4727629199785644,14,-0.79003346,-0.4105001875904183
-28.7434554973822,106.25,0.0737822204828262,-1.132048278779486,-0.4179093327765688,14,-0.7764326,-0.35445041143388595
-28.7434554973822,107.5,0.0819239988923072,-1.0865888569727846,-0.3768571568726886,14,-0.7628833,-0.2970936773567011
-28.7434554973822,108.75,0.0856259390711784,-1.0673946525074651,-0.3595238115126035,14,-0.7493934,-0.2368031514064007
-28.7434554973822,110.0,0.0922731757164001,-1.034924532251326,-0.3302016372437994,14,-0.73595893,-0.17278638675701935
-28.7434554973822,111.25,0.1038765981793403,-0.9834822813774668,-0.2837466616230166,14,-0.7225828,-0.10495317243883218
-28.7434554973822,112.5,0.1194188222289085,-0.9229272163731996,-0.2290623501727637,14,-0.7093843,-0.03311718808329342
-28.7434554973822,113.75,0.2790281772613525,-0.5543519379048246,0.1037799202336509,14,-0.69640166,0.043132855252865386
-28.7434554973822,115.0,0.4084864854812622,-0.3888223072539722,0.2532616172001834,14,-0.68438053,0.12300518014075619
-28.7434554973822,116.25,0.547016978263855,-0.2619991938642415,0.3677893554035206,14,-0.6728685,0.20642997795355428
-28.7434554973822,117.5,0.6745997667312622,-0.1709538133207621,0.4500079765113599,14,-0.661564,0.29558378058320206
-28.7434554973822,118.75,0.8711265325546265,-0.0599187584262061,0.5502782928477713,14,-0.6504545,0.3902186989731865
-28.7434554973822,-140.0,0.0217473246157169,-1.6625941628977434,-0.8970193190960968,2,-1.5918012,-0.8857779244198168
-28.7434554973822,-138.75,0.0219281110912561,-1.658998777258903,-0.8937725025326225,2,-1.5948701,-0.8808091109707166
-28.7434554973822,-137.5,0.0219461545348167,-1.6586415670217465,-0.8934499234740333,2,-1.5979131,-0.8765173720601326
-28.7434554973822,-136.25,0.0217686537653207,-1.6621684281187927,-0.896634858882146,2,-1.6004183,-0.8734438971091967
-28.7434554973822,-135.0,0.0212412327527999,-1.672820282213792,-0.9062540262765256,2,-1.5982373,-0.8718334150568771
-28.7434554973822,-133.75,0.0215293765068054,-1.6669685472120344,-0.9009696111852712,2,-1.5958905,-0.8704288441001369
-28.7434554973822,-132.5,0.0221282988786697,-1.6550519713417589,-0.8902083355386378,2,-1.592406,-0.8688679936168792
-28.7434554973822,-131.25,0.0222898740321397,-1.6518923858625696,-0.8873550687411287,2,-1.5877787,-0.8675233293149625
-28.7434554973822,-130.0,0.0221756417304277,-1.6541238034713874,-0.8893701526236673,2,-1.5831064,-0.8663340037054723
-28.7434554973822,-128.75,0.0224977824836969,-1.6478602864466212,-0.8837138773685397,2,-1.5783714,-0.8661310390923272
-28.7434554973822,-127.5,0.0229062493890523,-1.640046015262131,-0.8766571920329812,2,-1.5735576,-0.8671468585308107
-28.7434554973822,-126.25,0.0231291502714157,-1.6358403222321487,-0.8728592367752418,2,-1.5689218,-0.8689622445578247
-28.7434554973822,-125.0,0.0234506987035274,-1.6298442131379838,-0.8674444445167924,2,-1.5629604,-0.87162224850348
-28.7434554973822,-123.75,0.0239818505942821,-1.620117306980509,-0.8586605522738355,2,-1.5568781,-0.875246288526237
-28.7434554973822,-122.5,0.0240670833736658,-1.618576537538518,-0.8572691589026462,2,-1.550778,-0.8795611472374
-28.7434554973822,-121.25,0.0229606386274099,-1.6390160366354338,-0.8757270688136363,2,-1.54514,-0.8833257139739423
-28.7434554973822,-60.0,1.5759069919586182,0.1975305823977689,0.7827681751604809,6,-0.9345628,0.6993822150666493
-28.7434554973822,-58.75,1.457711696624756,0.1636716385595146,0.7521918223797971,6,-0.9224659,0.6304742968516396
-28.7434554973822,-57.5,1.3271584510803225,0.1229227769124779,0.7153935224953399,6,-0.91082066,0.5667998520341843
-28.7434554973822,-56.25,1.2108217477798462,0.0830802127932562,0.6794136554913385,6,-0.8980323,0.5087340676309884
-28.7434554973822,-55.0,1.091457486152649,0.0380068239765414,0.6387100870615484,6,-0.8848405,0.45782432197062756
-28.7434554973822,-53.75,1.0166898965835571,0.0071885077511867,0.6108795760593569,6,-0.8714123,0.4128899897525161
-28.7434554973822,-52.5,0.9351258873939514,-0.029129920121748,0.5780821837842903,6,-0.8581572,0.37338073517531584
-28.7434554973822,-51.25,0.8737970590591431,-0.0585894213299696,0.5514787520296391,6,-0.8447335,0.34039555143752426
-28.7434554973822,-50.0,0.8068066239356995,-0.0932305448582389,0.5201960511049011,6,-0.8312403,0.3126575493060656
-28.7434554973822,-48.75,0.8146125674247742,-0.0890488941258747,0.5239722949419552,6,-0.819659,0.2874665494438017
-28.7434554973822,-47.5,0.4775824248790741,-0.3209516637012983,0.3145522691068733,6,-0.8089928,0.26318258427542474
-28.7434554973822,-46.25,0.4406674802303314,-0.3558889977715142,0.283002074958744,6,-0.79828197,0.23974931437878405
-28.7434554973822,-45.0,0.3905617296695709,-0.4083103145750666,0.2356629528800899,6,-0.7875264,0.21473734019700869
-28.7434554973822,-43.75,0.3532318472862243,-0.4519401474581497,0.1962629890664458,6,-0.7767233,0.18911281360722357
-28.7434554973822,-42.5,0.333945095539093,-0.476324930387447,0.174242286681624,6,-0.76587194,0.1670412972992241
-28.7434554973822,-41.25,0.3226198554039001,-0.4913089077871274,0.1607109910446705,6,-0.75480384,0.14968638896726952
-27.80104712041885,20.0,1.6536847352981567,0.2184527175679331,0.8016619300556154,10,-0.8734884,1.024838104450724
-27.80104712041885,21.25,0.7264350652694702,-0.1388032004375697,0.4790416193304553,10,-0.88019425,0.8354220086548062
-27.80104712041885,22.5,0.5322136282920837,-0.2739140087469192,0.3570296700184823,10,-0.8856491,0.6632906245955781
-27.80104712041885,23.75,0.4377289712429046,-0.3587947085055871,0.2803780700013521,10,-0.889924,0.5093626956694703
-27.80104712041885,25.0,0.3845899403095245,-0.4150020797574472,0.2296199477019191,10,-0.89140123,0.3724399850080526
-27.80104712041885,26.25,0.3533247709274292,-0.4518259139379873,0.1963661477600113,10,-0.8940879,0.24692663184798444
-27.80104712041885,27.5,0.3170363903045654,-0.4988908854118591,0.1538640786384091,10,-0.8973419,0.12798949143083754
-27.80104712041885,28.75,0.2605360448360443,-0.5841321841092381,0.0768868393923935,10,-0.90219384,0.03721075006239445
-27.80104712041885,30.0,0.2248637825250625,-0.6480804881665827,0.019138260053227,10,-0.9079803,-0.027388953739874596
-27.80104712041885,31.25,0.2075026333332061,-0.6829763874587623,-0.0123745163775428,10,-0.9147264,-0.08482037248374324
-27.80104712041885,32.5,0.1525774449110031,-0.8165096621522961,-0.1329618723947283,10,-0.92153525,-0.1390094514814015
-27.80104712041885,33.75,0.095563918352127,-1.0197060514313772,-0.3164585730608259,10,-0.92836934,-0.19342592456712546
-27.80104712041885,35.0,0.0806607604026794,-1.093337688141305,-0.3829516955461842,10,-0.935161,-0.25459953427600845
-27.80104712041885,36.25,0.0658715888857841,-1.1813018608334809,-0.4623878288510334,10,-0.94379634,-0.32151753879214245
-27.80104712041885,37.5,0.0541374497115612,-1.266502206679356,-0.5393280855839222,10,-0.95354545,-0.39350238909310153
-27.80104712041885,38.75,0.0451620817184448,-1.3452260477480291,-0.6104197282608179,10,-0.9630678,-0.47126335544080916
-27.80104712041885,100.0,0.0494834929704666,-1.3055396517216322,-0.5745808890077736,14,-0.8249799,-0.5603171168775678
-27.80104712041885,101.25,0.04981180280447,-1.3026677398603737,-0.5719874061559648,14,-0.8111813,-0.5220324282681267
-27.80104712041885,102.5,0.0533621646463871,-1.2727665614956791,-0.5449851174075457,14,-0.79743576,-0.48000456414000103
-27.80104712041885,103.75,0.0626791566610336,-1.202876855533432,-0.481871149191397,14,-0.78374517,-0.43401092991100326
-27.80104712041885,105.0,0.0711964964866638,-1.147541377064629,-0.4319003905335779,14,-0.77010643,-0.3839696392493687
-27.80104712041885,106.25,0.078814797103405,-1.1033922381314407,-0.3920314668768561,14,-0.7565206,-0.32904179930196165
-27.80104712041885,107.5,0.0843990892171859,-1.0736622399867215,-0.3651837625956914,14,-0.742991,-0.2715313875746477
-27.80104712041885,108.75,0.0902030393481254,-1.0447788288673563,-0.3391005695665741,14,-0.7295154,-0.2110654071639883
-27.80104712041885,110.0,0.0985041260719299,-1.0065455776979109,-0.3045739942163803,14,-0.7173549,-0.14782780660478193
-27.80104712041885,111.25,0.1133059710264206,-0.9457472029742336,-0.249669961682942,14,-0.7056879,-0.08081986384826456
-27.80104712041885,112.5,0.1272113025188446,-0.8954743006097919,-0.2042709673921828,14,-0.6942228,-0.009967587243811844
-27.80104712041885,113.75,0.3010357618331909,-0.5213819089102727,0.1335535375839898,14,-0.682796,0.06527689291803085
-27.80104712041885,115.0,0.479501336812973,-0.3192101777119031,0.3161249197550664,14,-0.6718109,0.14447221504450097
-27.80104712041885,116.25,0.6098149418830872,-0.2148019386163032,0.4104108835183606,14,-0.6611045,0.22796264242957623
-27.80104712041885,117.5,0.7545887231826782,-0.1222896893233756,0.4939541619037672,14,-0.6507384,0.3176729212668336
-27.80104712041885,118.75,0.9953696727752686,-0.0020155956062597,0.6025678014029603,14,-0.6408015,0.41395102864242445
-27.80104712041885,-140.0,0.0216075628995895,-1.665394214095334,-0.8995479081043805,2,-1.5910635,-0.8876795979214814
-27.80104712041885,-138.75,0.0217282865196466,-1.662974520545714,-0.8973628014469562,2,-1.5939798,-0.8806280560398323
-27.80104712041885,-137.5,0.0217277854681015,-1.6629845354371324,-0.8973718454045744,2,-1.5969617,-0.8747442419607151
-27.80104712041885,-136.25,0.0215184222906827,-1.667189573877797,-0.901169209534782,2,-1.5987289,-0.8705846902928286
-27.80104712041885,-135.0,0.0213097836822271,-1.6714209588307023,-0.9049903659089727,2,-1.5965894,-0.8675908391027292
-27.80104712041885,-133.75,0.0217556878924369,-1.6624271802100865,-0.8968685252145613,2,-1.5936505,-0.8649093685308402
-27.80104712041885,-132.5,0.0222632959485054,-1.6524105405274887,-0.8878229888246731,2,-1.5890495,-0.8622603240025385
-27.80104712041885,-131.25,0.0222268458455801,-1.653122162539412,-0.8884656197876177,2,-1.5844035,-0.8600599045941966
-27.80104712041885,-130.0,0.0225843004882335,-1.6461933564554718,-0.8822085545884327,2,-1.5796931,-0.8588325564105588
-27.80104712041885,-128.75,0.0234883688390254,-1.6291471419626022,-0.8668149537012038,2,-1.5749035,-0.8584857502002093
-27.80104712041885,-127.5,0.0243855956941843,-1.612866630946425,-0.8521128220972632,2,-1.5700717,-0.8592319587346605
-27.80104712041885,-126.25,0.0243041794747114,-1.6143190364129456,-0.8534244182928525,2,-1.5639613,-0.8609707155796206
-27.80104712041885,-125.0,0.0244125705212354,-1.6123864891443684,-0.85167922956719,2,-1.5575486,-0.8638596238750165
-27.80104712041885,-123.75,0.0242665503174066,-1.6149919576853091,-0.8540321005145931,2,-1.5510337,-0.8679657307304055
-27.80104712041885,-122.5,0.0238655805587768,-1.6222279964367918,-0.8605666124786094,2,-1.5447152,-0.8726581857462058
-27.80104712041885,-121.25,0.0230363421142101,-1.637586480358733,-0.8744361066015527,2,-1.5384569,-0.8768031973015086
