lon,lat,PINN_log_dep
-180.0,-90.0,0.9900808
-176.9747899159664,-90.0,0.99584746
-173.94957983193277,-90.0,1.0011467
-170.92436974789916,-90.0,1.0060039
-167.89915966386553,-90.0,1.0102154
-164.87394957983193,-90.0,1.0144933
-161.84873949579833,-90.0,1.0217922
-158.8235294117647,-90.0,1.0333987
-155.7983193277311,-90.0,1.0443946
-152.7731092436975,-90.0,1.0547674
-149.74789915966386,-90.0,1.064509
-146.72268907563026,-90.0,1.0736948
-143.69747899159665,-90.0,1.0843666
-140.67226890756302,-90.0,1.0922058
-137.64705882352942,-90.0,1.1010015
-134.62184873949582,-90.0,1.1057211
-131.5966386554622,-90.0,1.1099478
-128.57142857142856,-90.0,1.1136951
-125.54621848739497,-90.0,1.1169748
-122.52100840336136,-90.0,1.118076
-119.49579831932772,-90.0,1.1215874
-116.47058823529412,-90.0,1.1255584
-113.44537815126051,-90.0,1.1293089
-110.4201680672269,-90.0,1.1328664
-107.39495798319328,-90.0,1.1348228
-104.36974789915966,-90.0,1.1385732
-101.34453781512605,-90.0,1.1426611
-98.31932773109244,-90.0,1.145514
-95.29411764705884,-90.0,1.1462815
-92.2689075630252,-90.0,1.1468178
-89.2436974789916,-90.0,1.1483414
-86.21848739495799,-90.0,1.1502992
-83.19327731092437,-90.0,1.1511908
-80.16806722689076,-90.0,1.1510673
-77.14285714285714,-90.0,1.1426512
-74.11764705882354,-90.0,1.1315993
-71.09243697478992,-90.0,1.1188896
-68.0672268907563,-90.0,1.1108562
-65.0420168067227,-90.0,1.1003222
-62.01680672268908,-90.0,1.0880537
-58.991596638655466,-90.0,1.0781178
-55.96638655462185,-90.0,1.0716442
-52.94117647058823,-90.0,1.063305
-49.91596638655463,-90.0,1.0512778
-46.89075630252103,-90.0,1.0385177
-43.8655462184874,-90.0,1.0286899
-40.84033613445379,-90.0,1.0179728
-37.81512605042016,-90.0,1.0013474
-34.78991596638656,-90.0,0.9898721
-31.76470588235296,-90.0,0.9808734
-28.739495798319325,-90.0,0.9748425
-25.71428571428572,-90.0,0.9653673
-22.68907563025209,-90.0,0.95749825
-19.66386554621849,-90.0,0.95520335
-16.638655462184886,-90.0,0.94971126
-13.613445378151257,-90.0,0.93623596
-10.588235294117652,-90.0,0.9212353
-7.563025210084049,-90.0,0.9097985
-4.537815126050418,-90.0,0.9010027
-1.5126050420168156,-90.0,0.8617018
1.5126050420167871,-90.0,0.81415063
4.537815126050418,-90.0,0.7682892
7.563025210084021,-90.0,0.72805613
10.588235294117652,-90.0,0.6834002
13.613445378151257,-90.0,0.6298335
16.638655462184857,-90.0,0.5766785
19.66386554621849,-90.0,0.5275226
22.68907563025209,-90.0,0.48539847
25.71428571428572,-90.0,0.45994708
28.739495798319325,-90.0,0.44113183
31.764705882352928,-90.0,0.42770737
34.78991596638656,-90.0,0.419584
37.81512605042016,-90.0,0.41054156
40.84033613445376,-90.0,0.4031772
43.8655462184874,-90.0,0.39756423
46.890756302521,-90.0,0.39354268
49.9159663865546,-90.0,0.3899815
52.94117647058823,-90.0,0.3850782
55.96638655462184,-90.0,0.375114
58.991596638655466,-90.0,0.3659727
62.01680672268907,-90.0,0.36071184
65.04201680672267,-90.0,0.36308336
68.0672268907563,-90.0,0.3651963
71.0924369747899,-90.0,0.36434847
74.11764705882354,-90.0,0.3634754
77.14285714285711,-90.0,0.36483854
80.16806722689074,-90.0,0.36984304
83.19327731092437,-90.0,0.3730772
86.21848739495795,-90.0,0.3697635
89.24369747899158,-90.0,0.3659496
92.2689075630252,-90.0,0.3622633
95.29411764705884,-90.0,0.3615496
98.3193277310924,-90.0,0.36208016
101.34453781512605,-90.0,0.36400634
104.36974789915968,-90.0,0.36571047
107.39495798319324,-90.0,0.36775672
110.42016806722688,-90.0,0.37124848
113.44537815126051,-90.0,0.3743464
116.47058823529407,-90.0,0.3769941
119.49579831932772,-90.0,0.37497252
122.52100840336136,-90.0,0.37588066
125.54621848739492,-90.0,0.38748547
128.57142857142856,-90.0,0.39988133
131.5966386554622,-90.0,0.4107316
134.62184873949582,-90.0,0.42017475
137.6470588235294,-90.0,0.42833206
140.67226890756302,-90.0,0.43531504
143.69747899159665,-90.0,0.44122
146.72268907563023,-90.0,0.44613668
149.74789915966386,-90.0,0.45014432
152.7731092436975,-90.0,0.45331377
155.79831932773106,-90.0,0.45571154
158.8235294117647,-90.0,0.4573713
161.84873949579833,-90.0,0.45834497
164.8739495798319,-90.0,0.4586706
167.89915966386553,-90.0,0.45866096
170.92436974789916,-90.0,0.45849618
173.94957983193274,-90.0,0.45782205
176.97478991596637,-90.0,0.456716
180.0,-90.0,0.4552919
-180.0,-86.94915254237289,0.9917452
-176.9747899159664,-86.94915254237289,0.9976989
-173.94957983193277,-86.94915254237289,1.0031736
-170.92436974789916,-86.94915254237289,1.0082074
-167.89915966386553,-86.94915254237289,1.0128074
-164.87394957983193,-86.94915254237289,1.0166881
-161.84873949579833,-86.94915254237289,1.0207647
-158.8235294117647,-86.94915254237289,1.0275855
-155.7983193277311,-86.94915254237289,1.0346841
-152.7731092436975,-86.94915254237289,1.0456238
-149.74789915966386,-86.94915254237289,1.0559589
-146.72268907563026,-86.94915254237289,1.0656757
-143.69747899159665,-86.94915254237289,1.0747947
-140.67226890756302,-86.94915254237289,1.0844718
-137.64705882352942,-86.94915254237289,1.0929285
-134.62184873949582,-86.94915254237289,1.1007613
-131.5966386554622,-86.94915254237289,1.1079097
-128.57142857142856,-86.94915254237289,1.1119356
-125.54621848739497,-86.94915254237289,1.1154901
-122.52100840336136,-86.94915254237289,1.1188115
-119.49579831932772,-86.94915254237289,1.1233402
-116.47058823529412,-86.94915254237289,1.127177
-113.44537815126051,-86.94915254237289,1.1310036
-110.4201680672269,-86.94915254237289,1.1346191
-107.39495798319328,-86.94915254237289,1.1380515
-104.36974789915966,-86.94915254237289,1.1413242
-101.34453781512605,-86.94915254237289,1.1448998
