lon,lat,PINN_log_dep
-180.0,-90.0,1.366863
-176.9747899159664,-90.0,1.3719321
-173.94957983193277,-90.0,1.3765846
-170.92436974789916,-90.0,1.3808192
-167.89915966386553,-90.0,1.3846314
-164.87394957983193,-90.0,1.3880134
-161.84873949579833,-90.0,1.3921919
-158.8235294117647,-90.0,1.3993456
-155.7983193277311,-90.0,1.4060487
-152.7731092436975,-90.0,1.4111009
-149.74789915966386,-90.0,1.4142909
-146.72268907563026,-90.0,1.4174517
-143.69747899159665,-90.0,1.4251075
-140.67226890756302,-90.0,1.4385703
-137.64705882352942,-90.0,1.4494076
-134.62184873949582,-90.0,1.4571863
-131.5966386554622,-90.0,1.4636792
-128.57142857142856,-90.0,1.4691219
-125.54621848739497,-90.0,1.4741839
-122.52100840336136,-90.0,1.4797062
-119.49579831932772,-90.0,1.4850508
-116.47058823529412,-90.0,1.4868191
-113.44537815126051,-90.0,1.4841748
-110.4201680672269,-90.0,1.4810911
-107.39495798319328,-90.0,1.4745077
-104.36974789915966,-90.0,1.4684749
-101.34453781512605,-90.0,1.4633392
-98.31932773109244,-90.0,1.4590522
-95.29411764705884,-90.0,1.4547879
-92.2689075630252,-90.0,1.449961
-89.2436974789916,-90.0,1.4449978
-86.21848739495799,-90.0,1.4397175
-83.19327731092437,-90.0,1.4336804
-80.16806722689076,-90.0,1.4267222
-77.14285714285714,-90.0,1.4243417
-74.11764705882354,-90.0,1.4218353
-71.09243697478992,-90.0,1.4185969
-68.0672268907563,-90.0,1.4146476
-65.0420168067227,-90.0,1.4141369
-62.01680672268908,-90.0,1.4152317
-58.991596638655466,-90.0,1.4148281
-55.96638655462185,-90.0,1.4135336
-52.94117647058823,-90.0,1.4113255
-49.91596638655463,-90.0,1.407853
-46.89075630252103,-90.0,1.4028995
-43.8655462184874,-90.0,1.3989996
-40.84033613445379,-90.0,1.3950837
-37.81512605042016,-90.0,1.3890446
-34.78991596638656,-90.0,1.3896184
-31.76470588235296,-90.0,1.3937953
-28.739495798319325,-90.0,1.3910795
-25.71428571428572,-90.0,1.3887792
-22.68907563025209,-90.0,1.3870546
-19.66386554621849,-90.0,1.3898715
-16.638655462184886,-90.0,1.3911318
-13.613445378151257,-90.0,1.3830204
-10.588235294117652,-90.0,1.3727239
-7.563025210084049,-90.0,1.3613591
-4.537815126050418,-90.0,1.3460019
-1.5126050420168156,-90.0,1.3250023
1.5126050420167871,-90.0,1.2620059
4.537815126050418,-90.0,1.1997316
7.563025210084021,-90.0,1.1570323
10.588235294117652,-90.0,1.110509
13.613445378151257,-90.0,1.0652255
16.638655462184857,-90.0,1.011309
19.66386554621849,-90.0,0.9639486
22.68907563025209,-90.0,0.9349345
25.71428571428572,-90.0,0.92101836
28.739495798319325,-90.0,0.91099393
31.764705882352928,-90.0,0.90271235
