lon,lat,dep,log_dep,log_dep_norm,PINN_log_dep
166.73,36.4,1.7999991936000002,0.2552723105393346,-0.1363338177506195,0.8310008
105.1,36.27,33.12005328,1.5200910267599257,1.0363637437685906,0.81741655
107.5,36.27,17.940010464000004,1.253822692022239,0.7894886597330637,0.8180325
104.73,36.2,39.3301224,1.5947252979877249,1.1055621409397935,0.8169117
-159.38,36.18,0.3999994703999999,-0.3979405836783123,-0.7419709405873933,0.02278109
110.15,36.13,37.8400464,1.5779516602681167,1.0900101857075306,0.8191924
104.85,36.12,41.40014544,1.6170018668136164,1.126216229629435,0.81647193
110.67,36.1,15.620001552000003,1.1936810726926903,0.7337273641188407,0.8192071
103.75,36.07,152.72001791999998,2.1838959663452533,1.6518214563981024,0.81589943
103.84,36.05,68.07991679999999,1.833019016328544,1.3265000973756689,0.81580395
107.5,36.05,14.580007344000002,1.1637577427376398,0.7059834545602613,0.8169641
103.83,36.0,67.62012191999999,1.8300759494693168,1.3237713843317025,0.81550604
102.0,35.77,117.76015440000002,2.070998366414484,1.5471465820921677,0.8136791
109.42,35.75,18.480001392,1.2667019995971776,0.8014299224559281,0.8168079
109.42,35.75,25.520003424,1.4068807283180984,0.9313989458738396,0.8168079
109.42,35.75,30.129998976,1.4789991169133985,0.9982647009119342,0.8168079
109.42,35.75,48.18007008,1.6828674273629298,1.1872845718777831,0.8168079
107.6,35.7,62.55985535999999,1.7962957359529028,1.2924515014818758,0.81551105
107.7,35.7,26.840005776,1.4287826049576346,0.9517056325147728,0.8155905
103.17,35.63,47.840112000000005,1.6797921877220985,1.1844333126564883,0.8131432
103.2,35.62,36.33987888000001,1.5603834754806754,1.0737215530391964,0.81309223
109.78,35.62,14.739989472,1.168497173329414,0.7103776959062235,0.8162063
103.57,35.58,298.53995904,2.4750024688962826,1.9217256579298887,0.81295115
103.58,35.55,233.67986784,2.36862129834595,1.8230925987443725,0.8127757
-72.45,35.49,2.4400002384,0.3873898687714341,-0.0138388416835244,0.32671183
107.97,35.48,41.13997343999999,1.6142640069779282,1.1236777776663842,0.81477016
81.48,35.28,2.7499991184000003,0.4393325546033257,0.034320677331052,0.79866326
107.82,35.2,55.21985135999999,1.7420952332771908,1.242198610292181,0.8131272
108.33,35.13,24.85998648,1.3955008881164468,0.9208479390901706,0.81291455
107.65,35.07,20.90001096,1.3201465138558517,0.8509818864994418,0.8123256
105.92,35.0,241.04005488,2.38208921754548,1.8355796024560351,0.81107956
-35.25,34.98,2.1000011616000003,0.3222195349607434,-0.0742625929793274,0.47812006
113.37,34.97,49.22012736,1.6921427331309782,1.1958843248044613,0.8133938
104.17,34.93,173.31996384,2.238848589754848,1.7027716887476652,0.80935556
179.7,34.904,1.6149995568000002,0.2081724074848673,-0.180003270733423,0.82233036
108.55,34.8,32.33985263999999,1.5097380366656,1.0267647980205972,0.8111235
105.7,34.68,42.64014095999999,1.6298186317138483,1.138099504878538,0.8093812
111.15,34.63,60.25993487999999,1.7800286580165294,1.2773692115185915,0.8110778
109.5,34.5,132.02010288,2.1206400668506435,1.593172704495782,0.80978495
-32.25,34.47,1.5000003792000005,0.1760913688453124,-0.2097477355339014,0.4876922
177.74,34.42,6.789984624,0.8318687908166557,0.398267131563484,0.8178945
177.74,34.42,3.250005552,0.5118841028868448,0.1015880435278118,0.8178945
109.52,34.35,57.960014400000006,1.7631284846983737,1.2616999367163702,0.8089421
107.0,34.33,31.07998944000001,1.4924808625693369,1.0107645240510026,0.807851
109.57,34.33,56.83985567999999,1.754652966555587,1.253841720095132,0.80884856
108.85,34.28,16.239999312,1.2105860065064735,0.7494010526932038,0.80828136
107.83,34.27,20.720003472,1.3163898238468592,0.8474988093149952,0.8078263
109.2,34.2,39.75995808,1.5994459178370897,1.1099389415952672,0.8079639
109.48,34.18,7.000014384,0.8450989324264582,0.4105336758558784,0.8079608
164.5,34.03,1.3999997232,0.1461279498120063,-0.2375288143434659,0.812882
-21.02,33.82,4.750015392,0.6766950169195687,0.2543952043638313,0.51767313
-177.5,33.59,2.199998664,0.3424224170869316,-0.0555311571607346,-0.033181287
150.4,33.4,4.199996016,0.623248878438368,0.2048417343955776,0.80392843
-164.47,33.35,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,-0.003017057
-21.98,33.15,1.170001368,0.0681863695363358,-0.3097936377193808,0.5141618
-21.98,33.15,2.3399995824,0.3692157799052745,-0.030689248325089,0.5141618
158.0,33.05,1.1000009088,0.0413930439642815,-0.3346355120215148,0.80376923
-166.42,33.02,0.3999994703999999,-0.3979405836783123,-0.7419709405873933,-0.0097728325
34.92,32.55,72.00015696,1.857333443192207,1.349043619800729,0.6772418
153.02,32.29,1.6000010352000005,0.2041202636443637,-0.183760282817244,0.7969223
159.56,32.29,1.3999997232,0.1461279498120063,-0.2375288143434659,0.7991621
-64.25,32.08,1.8999998496,0.2787535665749907,-0.1145627834187559,0.33480686
-168.44,32.04,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,-0.018961495
33.5,32.0,35.9999208,1.5563015453183762,1.0699369240751946,0.6724945
150.0,32.0,17.899991280000002,1.252852819412921,0.7885894263256626,0.7940348
-124.6,31.7,1.1000009088,0.0413930439642815,-0.3346355120215148,0.102879636
99.98,31.63,37.71989424,1.5765704663810702,1.0887295889844173,0.78803235
-24.67,31.55,2.3599997136,0.3729119502658916,-0.0272622829321297,0.5034114
137.08,31.53,21.40001424,1.3304140623375724,0.8605016136452206,0.78593653
-139.59,31.51,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.05662537
-159.42,31.31,0.30000007584,-0.5228786354907063,-0.8578093187062401,-0.00021457074
162.19,31.13,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.7894257
-177.49,31.11,0.5000001264,-0.30102988587435,-0.6521185866157344,-0.048529968
-170.35,31.1,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,-0.029705092
-127.6,31.0,0.7999989407999999,-0.0969105880143311,-0.4628660085271365,0.08857594
-146.48,30.58,0.3999994703999999,-0.3979405836783123,-0.7419709405873933,0.03207551
175.0,30.0,3.000000758400001,0.4771213645092936,0.0693571965263553,0.77833533
-24.0,30.0,2.0000005056,0.3010301054536123,-0.0939087224952209,0.49883544
-75.57,29.25,2.910000168,0.4638930140585776,0.0570923129366894,0.2755554
-15.45,29.11,7.750003536,0.8893019006566248,0.4515171878727791,0.5184255
-15.45,29.11,4.1500114560000005,0.6180492955725067,0.2000208552691739,0.5184255
140.0,28.4,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.76660323
85.72,28.38,0.5100001919999999,-0.2924296604029954,-0.6441447455352439,0.76054776
-177.3,28.2,0.6200009136,-0.2076076705482843,-0.5655006367865568,-0.06638031
-21.98,28.0,2.399999976,0.3802112373686612,-0.0204946283453726,0.49699914
-19.03,25.52,5.200002576,0.7160035587775507,0.2908407681371711,0.49760872
-19.18,25.5,6.8000130720000005,0.8325097475727086,0.3988614052054084,0.49672332
-22.83,24.55,5.209999488,0.716837680620295,0.2916141379793876,0.47335652
59.0,24.4,118.59995808,2.074084535523793,1.550007974750664,0.71691173
59.2,23.5,133.09989552,2.124177714564793,1.5964526929990306,0.71008795
-43.39,23.22,6.900013728,0.838849954793591,0.4047398330402466,0.36097145
-19.18,23.07,5.500004543999999,0.7403630483003003,0.3134260711508237,0.48276097
-21.3,22.68,4.399997328,0.6434524127509128,0.223573774899522,0.46980897
-158.0,22.5,0.8999995968000001,-0.0457576851246465,-0.4154387498108763,-0.053836785
-41.3,22.08,4.799999952,0.6812412330326424,0.2586103037148841,0.36231887
-25.23,21.93,6.700012416,0.8260756075060938,0.3928958859813267,0.44842812
64.6,21.8,33.600031200000004,1.5263396806631044,1.0421572864328956,0.69878995
-157.6,21.3,0.4399997328,-0.3565475872490871,-0.7035927403330732,-0.061730847
-20.69,21.15,20.480014512000004,1.3113302600420398,0.8428077511734837,0.4649634
-20.68,21.15,19.700003088,1.294466294237799,0.827172046765764,0.46500126
-31.17,21.05,3.730015008,0.5717105792291894,0.1570571491167888,0.4092179
65.6,21.0,20.000005056,1.3010301054536124,0.8332577927373745,0.69024384
-19.75,20.92,21.920011344,1.3408407745675928,0.8701689120888616,0.46749377
-19.74,20.92,27.199989216,1.434568731849176,0.9570703356214968,0.46753198
-19.74,20.92,11.390014799999998,1.056524288394654,0.6065601863807215,0.46753198
-19.74,20.92,17.809987536,1.2506636155301545,0.7865596697905444,0.46753198
63.1,20.9,23.099993856,1.363611864381077,0.8912815040792783,0.6899041
59.6,20.7,121.79991600000002,2.0856469887833176,1.560728294246837,0.68774354
-29.0,20.0,1.0000002528,1.0978963116709104e-07,-0.3730136545554776,0.41322732
-19.9,19.9,6.200009136,0.7923923294517157,0.3616658784460385,0.46219978
-19.55,19.52,4.299996672,0.6334681194557272,0.2143166724779646,0.46173644
60.7,19.2,45.700079040000006,1.659916951199088,1.1660056588700252,0.6716404
-26.07,19.2,7.10001504,0.8512592686883836,0.4162453333605088,0.42387587
-20.18,19.0,27.399990528,1.4377504126876126,0.9600202835570524,0.45494702
-20.17,19.0,21.549999455999995,1.3334472635335854,0.8633138962281273,0.45500022
-21.08,18.5,18.740015712,1.2727699506729997,0.8070559235094998,0.44673413
-21.08,18.43,4.799999952,0.6812412330326424,0.2586103037148841,0.44622383
-21.1,18.4,6.000007824,0.7781518167032788,0.3484625518659449,0.44588968
-21.0,18.1,13.499993952,1.1303335739310347,0.6749936844432953,0.44421753
69.0,17.9,8.699993999999998,0.9395189531050794,0.4980767573966653,0.66174334
-31.54,17.54,4.6999992960000005,0.6720977928839434,0.250132812174977,0.37880677
-117.0,17.5,0.8999995968000001,-0.0457576851246465,-0.4154387498108763,0.039623816
58.8,17.4,12.399986736000002,1.093421220606986,0.6407697864428027,0.65285414
69.0,17.1,5.500004543999999,0.7403630483003003,0.3134260711508237,0.65516204
59.8,16.6,12.899990016,1.1105893741753896,0.6566875235597975,0.64485157
59.9,16.6,4.299996672,0.6334681194557272,0.2143166724779646,0.64487886
67.9,16.5,15.80000904,1.198657335436764,0.7383411883061453,0.6495199
60.47,16.25,6.10000848,0.785330438750873,0.3551183298539847,0.64197016
-75.67,16.21,3.2899932,0.5171950003191144,0.1065121297928469,0.17993858
60.3,16.2,16.89998472,1.2278863119496095,0.7654413166033757,0.6414343
61.5,15.98,4.499997984000001,0.6532123192113723,0.2326228333614624,0.64059305
68.75,15.47,7.399985471999999,0.869230867104432,0.432907997637076,0.6408714
6.0,15.0,200.00005056000003,2.3010301054536124,1.76042430796997,0.55191094
64.8,14.9,7.899988752000001,0.8976264729426174,0.4592354525499847,0.6334154
64.77,14.48,4.299996672,0.6334681194557272,0.2143166724779646,0.629369
50.5,14.4,73.99985472,1.869230867104432,1.3600745128696714,0.6182579
57.4,14.3,24.400002384,1.387389868771434,0.913327673549071,0.62307054
-18.58,14.17,7.499986128,0.8750604601198835,0.4383130010784364,0.42690355
73.3,13.1,63.10006703999999,1.8000298206559662,1.2959136197835983,0.60852295
46.8,12.9,34.19984592,1.5340241494407985,1.049282068570924,0.6003364
58.7,12.7,18.599995872,1.2695128478325497,0.8040360468191659,0.60707057
15.035,12.11,105.00005808,2.021189539296762,1.5009655054256064,0.57038593
73.9,12.1,17.899991280000002,1.252852819412921,0.7885894263256626,0.59215796
134.29,12.02,0.5200002576,-0.2839964412224492,-0.6363257470954242,0.6089745
134.29,12.02,0.1100000908799999,-0.9586069560357184,-1.2618020272541104,0.6089745
8.31,12.0,159.00009696,2.2013973891580623,1.6680481895990669,0.5623907
-78.42,11.58,3.889997136,0.5899492815776732,0.173967463215597,0.13464013
-21.02,11.48,10.370014415999998,1.015779360129147,0.5687828532273893,0.3884217
-21.02,11.48,22.6199844,1.3544923010758974,0.8828261503491718,0.3884217
53.5,11.3,10.500005808,1.0211895392967625,0.5737989901930112,0.58765554
162.3,11.3,0.31000014144,-0.5086381080154128,-0.844605978471898,0.6271221
57.7,10.5,11.400011712,1.0569052975166795,0.6069134452806618,0.5735533
75.2,10.5,116.00013024,2.064458476834518,1.5410830154603046,0.5658013
65.0,10.0,1.5000003792000005,0.1760913688453124,-0.2097477355339014,0.5621111
-18.11,9.34,3.999994704,0.6020594163216877,0.1851955746452021,0.3876985
-139.98,9.0,0.12999990672,-0.8860569593162694,-1.1945360996156025,-0.08164717
-139.98,9.0,0.1200001564799999,-0.92081818763274,-1.226765546538989,-0.08164717
73.7,8.8,8.399992032,0.9242788741023492,0.4839466664558344,0.5393547
75.3,8.6,20.500008336,1.3117540376546843,0.843200663585833,0.5368201
51.2,8.0,14.199998544,1.1522882998525776,0.695349371168859,0.53222185
-28.0,8.0,3.000000758400001,0.4771213645092936,0.0693571965263553,0.3179016
175.01,7.93,0.29000001024,-0.5376019867659563,-0.8714603170006588,0.6181177
175.01,7.93,0.3699992736,-0.4317991285595491,-0.773363449655776,0.6181177
71.1,7.5,20.300007024,1.3074961881833564,0.839252928129117,0.51843566
76.7,7.5,141.60010896000003,2.151063587539545,1.6213803741540176,0.5198975
61.1,6.7,3.399990768,0.5314777378034021,0.1197546057341359,0.5048238
-21.9,6.67,2.500000632,0.3979401184616687,-0.0040570034433958,0.33512422
-21.14,6.65,2.6999987904,0.4313635695950158,0.0269321012709565,0.33997074
59.2,6.42,1.1000009088,0.0413930439642815,-0.3346355120215148,0.5001168
78.7,6.4,14.600001168,1.1643528905279945,0.7065352556630927,0.5032399
-21.09,5.45,2.600001288,0.4149735631135696,0.0117358360769143,0.3208928
60.2,5.4,6.500011104,0.8129140985508261,0.3806929755880686,0.48041362
-85.58,5.37,4.799999952,0.6812412330326424,0.2586103037148841,0.06997449
-20.63,5.37,3.899994048000001,0.5910639442257997,0.1750009410987204,0.32277614
-22.2,5.31,3.399990768,0.5314777378034021,0.1197546057341359,0.31041566
-21.71,5.26,1.6000010352000005,0.2041202636443637,-0.183760282817244,0.31306013
-21.64,5.07,2.500000632,0.3979401184616687,-0.0040570034433958,0.3102147
-36.48,5.04,3.799993392,0.5797828414009071,0.1645414803045841,0.2460972
-26.1,5.04,4.900000608,0.6901961339164787,0.2669129879616039,0.2864979
-139.78,5.02,0.16000010352,-0.7958797363556364,-1.1109267980498396,-0.09073001
-139.78,5.02,0.16999985376,-0.7695514522173281,-1.0865160945932706,-0.09073001
-139.78,5.02,0.2199998664,-0.6575775829130682,-0.98269767239333,-0.09073001
-139.78,5.02,0.18999998496,-0.7212464334250092,-1.041729298651351,-0.09073001
138.83,5.01,0.31000014144,-0.5086381080154128,-0.844605978471898,0.5523599
138.83,5.01,0.5700005856000001,-0.2441246981473015,-0.5993580020121902,0.5523599
-140.0,5.0,0.23125001904,-0.6359182228312363,-0.9626158389840898,-0.09136121
-12.83,4.32,5.300003231999999,0.7242761344383998,0.2985108232846384,0.3682771
136.28,4.13,5.920000991999999,0.7723217794965835,0.3430571365853369,0.5408142
136.28,4.13,3.36000312,0.5263396806631043,0.1149907712003001,0.5408142
-22.2,4.08,3.1000014144000003,0.4913618919845872,0.0825605367606972,0.29300463
-140.0,4.0,0.1812500063999999,-0.7417219694218812,-1.0607135300090906,-0.093695834
-95.6,4.0,0.30000007584,-0.5228786354907063,-0.8578093187062401,0.032963015
-159.3,3.92,0.1100000908799999,-0.9586069560357184,-1.2618020272541104,-0.14370881
135.03,3.0,12.669997968,1.1027765452317873,0.6494437301740494,0.52814937
135.03,3.0,11.410008624,1.0572859726701165,0.6072663945361094,0.52814937
-11.73,2.73,7.200015696,0.8573334431922071,0.4218771045681335,0.35029548
-140.13,2.0,0.12999990672,-0.8860569593162694,-1.1945360996156025,-0.098349124
-140.0,2.0,0.1406250158399999,-0.8519374156256346,-1.1629016011906304,-0.09799272
67.3,1.9,2.6999987904,0.4313635695950158,0.0269321012709565,0.42735332
-30.0,1.9,4.6999992960000005,0.6720977928839434,0.250132812174977,0.24347265
-11.13,1.79,8.099990064,0.9084844861437584,0.4693026388120362,0.33469456
-11.13,1.79,4.299996672,0.6334681194557272,0.2143166724779646,0.33469456
159.3,1.75,0.5500004544,-0.2596369516996997,-0.6137404440817715,0.5452562
-21.0,1.47,4.199996016,0.623248878438368,0.2048417343955776,0.26421636
-33.5,1.4,4.6999992960000005,0.6720977928839434,0.250132812174977,0.22788167
160.57,1.22,0.8399992032,-0.0757211258976508,-0.4432198487767609,0.5418403
160.57,1.2198,1.0500005808,0.0211895392967622,-0.3533675250395842,0.54183865
44.8,1.2,94.70008512,1.9763503693636717,1.4593921284928204,0.38616192
-13.4,0.6,2.199998664,0.3424224170869316,-0.0555311571607346,0.28630084
-110.5,0.2,0.12999990672,-0.8860569593162694,-1.1945360996156025,-0.020439062
-139.4,0.1,0.16000010352,-0.7958797363556364,-1.1109267980498396,-0.101936966
-139.75,0.07,0.12999990672,-0.8860569593162694,-1.1945360996156025,-0.1030308
-139.75,0.07,0.2199998664,-0.6575775829130682,-0.98269767239333,-0.1030308
-139.75,0.07,0.20000005056,-0.6989698945463877,-1.0210752377278165,-0.1030308
89.0,0.0,1.6000010352000005,0.2041202636443637,-0.183760282817244,0.4337971
175.0,0.0,1.68000156,0.2253096849991231,-0.1641141608599566,0.5506842
175.0,0.0,0.919999728,-0.0362123010545713,-0.4065885893260679,0.5506842
175.16,0.0,0.5800006512,-0.2365715188294629,-0.5923549470651429,0.55088156
175.16,0.0,0.7299984816,-0.1366780432130059,-0.4997370613833601,0.55088156
-140.0,0.0,0.11875006944,-0.9253661277460432,-1.2309822443253269,-0.103964396
6.0,-0.2,10.200003840000004,1.008600335260986,0.5621267017576085,0.32377774
-23.2,-0.2,2.500000632,0.3979401184616687,-0.0040570034433958,0.23612607
-23.1,-0.2,3.1000014144000003,0.4913618919845872,0.0825605367606972,0.23635808
-17.3,-0.5,2.9000001023999995,0.4623980132340436,0.0557061982319363,0.24066028
-11.9,-1.2,2.0000005056,0.3010301054536123,-0.0939087224952209,0.23872167
-11.9,-1.3,3.799993392,0.5797828414009071,0.1645414803045841,0.2358897
-139.75,-1.95,0.17999991936,-0.7447276894606654,-1.063500332983215,-0.1089777
-140.0,-2.0,0.08750010096,-1.0579914458765942,-1.3539479983680442,-0.10982452
-9.9,-2.18,1.2000015647999998,0.0791818123672599,-0.2995990313063938,0.21008165
-140.0,-3.0,0.09374990544,-1.0280291616472508,-1.326167971710715,-0.11233893
53.6,-3.6,4.09999536,0.6127833652252145,0.1951384609796174,0.32272765
40.5,-4.1,2.600001288,0.4149735631135696,0.0117358360769143,0.28129637
-139.73,-4.95,0.03999994704,-1.3979405836783123,-1.6691374558199883,-0.11578584
-139.73,-4.95,0.07999989408,-1.096910588014331,-1.3900325237597315,-0.11578584
-139.73,-4.95,0.07000014384,-1.1549010675735418,-1.4437993546093122,-0.11578584
-140.0,-5.0,0.07499986128,-1.1249395398801163,-1.4160200293867542,-0.11664335
-25.0,-5.0,1.5000003792000005,0.1760913688453124,-0.2097477355339014,0.16121842
-10.2,-5.0,2.199998664,0.3424224170869316,-0.0555311571607346,0.153549
-21.3,-5.02,2.0000005056,0.3010301054536123,-0.0939087224952209,0.16504118
-21.7,-6.06,2.199998664,0.3424224170869316,-0.0555311571607346,0.15480389
89.35,-6.07,0.8999995968000001,-0.0457576851246465,-0.4154387498108763,0.38916773
63.26,-6.16,1.6999985376,0.2304485477826718,-0.1593495793606753,0.33640957
-14.6,-7.7,2.199998664,0.3424224170869316,-0.0555311571607346,0.1291196
-78.0,-9.0,0.20000005056,-0.6989698945463877,-1.0210752377278165,0.044924263
-139.5,-9.615,0.0030772828799999,-2.5118325792883844,-2.701900815735261,-0.1240691
88.19,-10.55,1.1000009088,0.0413930439642815,-0.3346355120215148,0.3750159
-135.03,-11.97,0.0300000075839999,-1.522878635490707,-1.7849758339388355,-0.1155229
-135.03,-11.97,0.0600000782399999,-1.2218481832967212,-1.5058704785992458,-0.1155229
-145.945,-12.77,0.00230796216,-2.6367713158966843,-2.817739828773941,-0.14620255
155.99,-12.99,0.7299984816,-0.1366780432130059,-0.4997370613833601,0.47037944
65.37,-13.13,2.6999987904,0.4313635695950158,0.0269321012709565,0.28874028
-125.375,-17.68,0.0063853777439999,-2.1948134057956787,-2.407971253386111,-0.11168508
154.83,-17.76,0.29000001024,-0.5376019867659563,-0.8714603170006588,0.45633483
154.83,-17.76,0.3999994703999999,-0.3979405836783123,-0.7419709405873933,0.45633483
9.16,-20.05,2.500000632,0.3979401184616687,-0.0040570034433958,0.0024399657
9.16,-20.05,3.799993392,0.5797828414009071,0.1645414803045841,0.0024399657
9.17,-20.07,5.800006512,0.763428481170537,0.3348115681674524,0.002303055
162.0,-25.27,0.29000001024,-0.5376019867659563,-0.8714603170006588,0.42748186
-111.725,-26.6,0.003461959008,-2.460678078778592,-2.654472075759132,-0.13690196
-153.41,-27.67,1.0000002528,1.0978963116709104e-07,-0.3730136545554776,-0.21454239
93.5,-28.52,0.3999994703999999,-0.3979405836783123,-0.7419709405873933,0.2519395
-100.245,-29.575,0.0036158231519999,-2.4417928187909026,-2.636962295067085,-0.13614292
97.53,-29.67,1.0000002528,1.0978963116709104e-07,-0.3730136545554776,0.25491375
102.23,-29.82,0.5000001264,-0.30102988587435,-0.6521185866157344,0.26653224
162.0,-29.997,0.56000052,-0.2518115697205393,-0.6064850119417896,0.39594668
-13.28,-30.58,2.0000005056,0.3010301054536123,-0.0939087224952209,-0.12724103
