lon,lat,PINN_log_dep
-14,-89,6.980642
-13,-89,6.968764
-12,-89,6.956909
-11,-89,6.945084
-10,-89,6.933285
-9,-89,6.9215245
-8,-89,6.909792
-7,-89,6.898088
-6,-89,6.886412
-5,-89,6.8747754
-4,-89,6.863168
-3,-89,6.8515973
-2,-89,6.840046
-1,-89,6.8285465
0,-89,6.8170757
1,-89,6.805639
2,-89,6.7942443
3,-89,6.7828875
4,-89,6.7715716
5,-89,6.760287
6,-89,6.749052
7,-89,6.737859
8,-89,6.7267103
9,-89,6.7155976
10,-89,6.7045326
11,-89,6.693523
12,-89,6.6825547
13,-89,6.671643
14,-89,6.6607814
15,-89,6.649974
16,-89,6.6392074
17,-89,6.628503
18,-89,6.6178603
19,-89,6.607274
20,-89,6.5967517
21,-89,6.586285
22,-89,6.5758843
23,-89,6.565553
24,-89,6.555288
25,-89,6.5450864
26,-89,6.5349617
27,-89,6.5249004
28,-89,6.514917
29,-89,6.5050254
30,-89,6.495199
31,-89,6.4854555
32,-89,6.4757967
33,-89,6.4662166
34,-89,6.4567246
35,-89,6.4473224
36,-89,6.4380126
37,-89,6.428799
38,-89,6.4196706
39,-89,6.410651
40,-89,6.401727
41,-89,6.392897
42,-89,6.3841786
43,-89,6.3755655
44,-89,6.3670673
45,-89,6.358671
46,-89,6.350394
47,-89,6.342225
48,-89,6.334176
49,-89,6.3262477
50,-89,6.318438
51,-89,6.310757
52,-89,6.3032002
53,-89,6.295771
54,-89,6.2884784
55,-89,6.2813144
56,-89,6.2742863
57,-89,6.2673926
58,-89,6.2606397
59,-89,6.254028
60,-89,6.247565
61,-89,6.2412424
62,-89,6.2350698
63,-89,6.2290463
64,-89,6.223172
65,-89,6.217456
66,-89,6.2118907
67,-89,6.2064886
68,-89,6.2012434
69,-89,6.196156
70,-89,6.1912394
71,-89,6.186474
72,-89,6.181881
73,-89,6.177453
74,-89,6.173199
75,-89,6.1691117
76,-89,6.1652
77,-89,6.1614604
78,-89,6.1578956
79,-89,6.154506
80,-89,6.151287
81,-89,6.148253
82,-89,6.145398
83,-89,6.142728
84,-89,6.140228
85,-89,6.1379185
86,-89,6.1357927
87,-89,6.133844
88,-89,6.1320806
89,-89,6.1305013
90,-89,6.1291156
91,-89,6.127908
92,-89,6.1268883
93,-89,6.1260533
94,-89,6.125405
95,-89,6.124949
96,-89,6.1246667
97,-89,6.1245894
98,-89,6.124687
99,-89,6.124979
100,-89,6.125457
101,-89,6.1261125
102,-89,6.126961
103,-89,6.127996
104,-89,6.1292152
105,-89,6.1306314
106,-89,6.1322193
107,-89,6.133994
108,-89,6.1359487
109,-89,6.1380973
110,-89,6.1404166
111,-89,6.1429257
112,-89,6.145614
113,-89,6.148477
114,-89,6.151523
115,-89,6.1547537
116,-89,6.158156
117,-89,6.161739
118,-89,6.1654882
119,-89,6.1694164
120,-89,6.1735206
121,-89,6.177793
122,-89,6.1822467
123,-89,6.1868677
124,-89,6.191653
125,-89,6.196613
126,-89,6.201741
127,-89,6.2070208
128,-89,6.212484
129,-89,6.218106
130,-89,6.2238855
131,-89,6.2298346
132,-89,6.23594
133,-89,6.2422056
134,-89,6.248629
135,-89,6.255224
136,-89,6.261966
137,-89,6.2688613
138,-89,6.2759233
139,-89,6.2831345
140,-89,6.2905006
141,-89,6.2980175
142,-89,6.3056865
143,-89,6.3135056
144,-89,6.3214865
145,-89,6.3296146
146,-89,6.337894
147,-89,6.3463125
148,-89,6.3548927
149,-89,6.3636146
150,-89,6.3724904
151,-89,6.3815064
152,-89,6.3906765
153,-89,6.399989
154,-89,6.4094586
155,-89,6.4190745
156,-89,6.428826
157,-89,6.4387293
158,-89,6.448784
159,-89,6.458975
160,-89,6.4693184
161,-89,6.479815
162,-89,6.490449
163,-89,6.5012264
164,-89,6.5121536
165,-89,6.5232344
166,-89,6.534445
167,-89,6.5458198
168,-89,6.5573163
169,-89,6.5689797
170,-89,6.580777
171,-89,6.59273
172,-89,6.6048136
173,-89,6.617055
174,-89,6.629432
175,-89,6.6419587
176,-89,6.6546197
177,-89,6.667433
178,-89,6.6803794
179,-89,6.6934705
-180,-88,8.57516
-179,-88,8.559067
-178,-88,8.542998
-177,-88,8.526933
-176,-88,8.510879
-175,-88,8.494852
-174,-88,8.478826
-173,-88,8.462831
-172,-88,8.446837
-171,-88,8.430875
-170,-88,8.414926
-169,-88,8.398993
-168,-88,8.383092
-167,-88,8.36721
-166,-88,8.351359
-165,-88,8.335524
-164,-88,8.319722
-163,-88,8.303948
-162,-88,8.2881975
