lon,lat,PINN_log_dep
-180.0,-90.0,2.2699893
-176.9747899159664,-90.0,2.2825499
-173.94957983193277,-90.0,2.2948756
-170.92436974789916,-90.0,2.3065038
-167.89915966386553,-90.0,2.3179193
-164.87394957983193,-90.0,2.3314435
-161.84873949579833,-90.0,2.3456419
-158.8235294117647,-90.0,2.3594887
-155.7983193277311,-90.0,2.3738573
-152.7731092436975,-90.0,2.3886688
-149.74789915966386,-90.0,2.395584
-146.72268907563026,-90.0,2.401144
-143.69747899159665,-90.0,2.4065998
-140.67226890756302,-90.0,2.414058
-137.64705882352942,-90.0,2.423057
-134.62184873949582,-90.0,2.4323506
-131.5966386554622,-90.0,2.438473
-128.57142857142856,-90.0,2.4443438
-125.54621848739497,-90.0,2.4497876
-122.52100840336136,-90.0,2.4535868
-119.49579831932772,-90.0,2.4565046
-116.47058823529412,-90.0,2.4591715
-113.44537815126051,-90.0,2.4615963
-110.4201680672269,-90.0,2.464377
-107.39495798319328,-90.0,2.4649196
-104.36974789915966,-90.0,2.466956
-101.34453781512605,-90.0,2.4701774
-98.31932773109244,-90.0,2.4736645
-95.29411764705884,-90.0,2.4795535
-92.2689075630252,-90.0,2.4894922
-89.2436974789916,-90.0,2.499879
-86.21848739495799,-90.0,2.510677
-83.19327731092437,-90.0,2.5202048
-80.16806722689076,-90.0,2.530717
-77.14285714285714,-90.0,2.5410736
-74.11764705882354,-90.0,2.551177
-71.09243697478992,-90.0,2.5644445
-68.0672268907563,-90.0,2.579879
-65.0420168067227,-90.0,2.594629
-62.01680672268908,-90.0,2.6091218
-58.991596638655466,-90.0,2.6233892
-55.96638655462185,-90.0,2.6374705
-52.94117647058823,-90.0,2.6514137
-49.91596638655463,-90.0,2.6645236
-46.89075630252103,-90.0,2.6791704
-43.8655462184874,-90.0,2.6949053
-40.84033613445379,-90.0,2.7085357
-37.81512605042016,-90.0,2.713835
-34.78991596638656,-90.0,2.7173274
-31.76470588235296,-90.0,2.7222006
-28.739495798319325,-90.0,2.7365131
-25.71428571428572,-90.0,2.7549224
-22.68907563025209,-90.0,2.774284
-19.66386554621849,-90.0,2.791424
-16.638655462184886,-90.0,2.7995296
-13.613445378151257,-90.0,2.7983987
-10.588235294117652,-90.0,2.798683
-7.563025210084049,-90.0,2.7953103
-4.537815126050418,-90.0,2.783893
-1.5126050420168156,-90.0,2.7745044
1.5126050420167871,-90.0,2.7640402
4.537815126050418,-90.0,2.754024
7.563025210084021,-90.0,2.744907
10.588235294117652,-90.0,2.7337508
13.613445378151257,-90.0,2.7233672
16.638655462184857,-90.0,2.6812005
19.66386554621849,-90.0,2.631885
22.68907563025209,-90.0,2.5847576
25.71428571428572,-90.0,2.5504742
28.739495798319325,-90.0,2.527504
31.764705882352928,-90.0,2.506371
34.78991596638656,-90.0,2.4862685
37.81512605042016,-90.0,2.4576032
40.84033613445376,-90.0,2.4316263
43.8655462184874,-90.0,2.4072218
46.890756302521,-90.0,2.3835063
49.9159663865546,-90.0,2.3638985
52.94117647058823,-90.0,2.3456848
55.96638655462184,-90.0,2.3280537
58.991596638655466,-90.0,2.3110077
62.01680672268907,-90.0,2.2981155
65.04201680672267,-90.0,2.2849517
68.0672268907563,-90.0,2.2746918
71.0924369747899,-90.0,2.2669017
74.11764705882354,-90.0,2.2601995
77.14285714285711,-90.0,2.2534714
80.16806722689074,-90.0,2.2417176
83.19327731092437,-90.0,2.2322955
86.21848739495795,-90.0,2.2294183
89.24369747899158,-90.0,2.225353
92.2689075630252,-90.0,2.2126412
95.29411764705884,-90.0,2.2002249
98.3193277310924,-90.0,2.1902478
101.34453781512605,-90.0,2.182806
104.36974789915968,-90.0,2.1781735
107.39495798319324,-90.0,2.1747756
110.42016806722688,-90.0,2.1710494
113.44537815126051,-90.0,2.1660428
116.47058823529407,-90.0,2.1619368
119.49579831932772,-90.0,2.1539245
122.52100840336136,-90.0,2.1457593
125.54621848739492,-90.0,2.1379604
128.57142857142856,-90.0,2.131526
131.5966386554622,-90.0,2.1262667
134.62184873949582,-90.0,2.1225657
137.6470588235294,-90.0,2.1202955
140.67226890756302,-90.0,2.1176958
143.69747899159665,-90.0,2.1147795
146.72268907563023,-90.0,2.1115556
149.74789915966386,-90.0,2.108032
152.7731092436975,-90.0,2.104219
155.79831932773106,-90.0,2.1002076
158.8235294117647,-90.0,2.0960681
161.84873949579833,-90.0,2.0916479
164.8739495798319,-90.0,2.08695
167.89915966386553,-90.0,2.081979
170.92436974789916,-90.0,2.0778954
173.94957983193274,-90.0,2.0748823
176.97478991596637,-90.0,2.071649
180.0,-90.0,2.068235
-180.0,-86.94915254237289,2.2549345
-176.9747899159664,-86.94915254237289,2.2677178
-173.94957983193277,-86.94915254237289,2.280284
-170.92436974789916,-86.94915254237289,2.2926326
-167.89915966386553,-86.94915254237289,2.3047583
-164.87394957983193,-86.94915254237289,2.3166585
-161.84873949579833,-86.94915254237289,2.328321
-158.8235294117647,-86.94915254237289,2.3423946
-155.7983193277311,-86.94915254237289,2.3564801
-152.7731092436975,-86.94915254237289,2.3704963
-149.74789915966386,-86.94915254237289,2.3850071
-146.72268907563026,-86.94915254237289,2.394348
-143.69747899159665,-86.94915254237289,2.399976
-140.67226890756302,-86.94915254237289,2.405702
-137.64705882352942,-86.94915254237289,2.41245
-134.62184873949582,-86.94915254237289,2.4223008
-131.5966386554622,-86.94915254237289,2.4314055
-128.57142857142856,-86.94915254237289,2.4374444
-125.54621848739497,-86.94915254237289,2.4432313
-122.52100840336136,-86.94915254237289,2.4487703
-119.49579831932772,-86.94915254237289,2.4535935
-116.47058823529412,-86.94915254237289,2.4570959
