lat,lon,dep,log_dep,log_dep_norm,lon_band,PINN_log_dep
-57.01570680628272,-126.25,0.0207591895014047,-1.6827896066009818,-0.9152568345420156,2,-1.9027181
-57.01570680628272,-125.0,0.0203582514077425,-1.6912595267567234,-0.9229056043306816,2,-1.9047853
-57.01570680628272,-123.75,0.0196490287780761,-1.706658911280739,-0.9368120337828528,2,-1.9050577
-57.01570680628272,-122.5,0.0190011896193027,-1.7212192080510946,-0.9499607242077104,2,-1.9041508
-57.01570680628272,-121.25,0.0187064353376626,-1.728008962936992,-0.9560922190847304,2,-1.9032614
-57.01570680628272,-60.0,0.300777405500412,-0.5217547912022324,0.1332168058607826,6,-1.3447063
-57.01570680628272,-58.75,0.3509447276592254,-0.4547612777301973,0.1937153645790883,6,-1.330796
-57.01570680628272,-57.5,0.4019851982593536,-0.3957899380414857,0.2469694913139687,6,-1.3164244
-57.01570680628272,-56.25,0.435658186674118,-0.3608541205051766,0.2785183159546509,6,-1.3017726
-57.01570680628272,-55.0,0.4556785225868225,-0.3413414404582387,0.2961392610042632,6,-1.2872443
-57.01570680628272,-53.75,0.4643905460834503,-0.3331166300738207,0.3035666841710799,6,-1.2757325
-57.01570680628272,-52.5,0.4640727341175079,-0.3334139471383198,0.3032981917014014,6,-1.2642555
-57.01570680628272,-51.25,0.4655392467975616,-0.3320437003988001,0.3045355943771693,6,-1.2528081
-57.01570680628272,-50.0,0.4649496674537658,-0.3325940585728725,0.3040385928827767,6,-1.2426312
-57.01570680628272,-48.75,0.4464060366153717,-0.3502699411963307,0.2880763695663425,6,-1.232932
-57.01570680628272,-47.5,0.43222576379776,-0.3642893495728184,0.2754161289414812,6,-1.2232876
-57.01570680628272,-46.25,0.4106459021568298,-0.3865325066478352,0.2553294239062971,6,-1.2131962
-57.01570680628272,-45.0,0.3995097577571869,-0.3984726088697655,0.244546902764492,6,-1.2034307
-57.01570680628272,-43.75,0.3892313241958618,-0.409792216250561,0.2343247201037619,6,-1.1938009
-57.01570680628272,-42.5,0.3833444714546203,-0.4164107957025552,0.2283478053719292,6,-1.1842927
-57.01570680628272,-41.25,0.3749661445617676,-0.4260079426556387,0.2196810923070636,6,-1.1735045
-56.07329842931937,20.0,0.0624944344162941,-1.2041586580146306,-0.4830286821920574,10,-1.4073293
-56.07329842931937,21.25,0.0603028312325477,-1.2196622971499436,-0.4970292588742563,10,-1.4238341
-56.07329842931937,22.5,0.0591121017932891,-1.2283235985770191,-0.5048508557096217,10,-1.4405316
-56.07329842931937,23.75,0.0579096898436546,-1.237248761081995,-0.5129107325528196,10,-1.4577188
-56.07329842931937,25.0,0.0578749030828475,-1.237509723241718,-0.5131463946897193,10,-1.4753613
-56.07329842931937,26.25,0.0574062280356884,-1.2410409881803453,-0.5163353069913351,10,-1.4932168
-56.07329842931937,27.5,0.0572528913617134,-1.242202575874899,-0.5173842799098063,10,-1.508725
-56.07329842931937,28.75,0.0574230849742889,-1.2409134793539545,-0.5162201600193268,10,-1.5229363
-56.07329842931937,30.0,0.0574992299079895,-1.240337971813854,-0.5157004473650242,10,-1.5367465
-56.07329842931937,31.25,0.0572195202112197,-1.2424557880982732,-0.5176129434590081,10,-1.5498506
-56.07329842931937,32.5,0.0559263452887535,-1.2523835603032116,-0.5265782279851459,10,-1.5618596
-56.07329842931937,33.75,0.0553063601255416,-1.2572249227893544,-0.5309502251750943,10,-1.5685105
-56.07329842931937,35.0,0.0548884905874729,-1.2605187119865533,-0.5339246847731215,10,-1.573947
-56.07329842931937,36.25,0.0539550594985485,-1.26796782421047,-0.5406516129475333,10,-1.5789462
-56.07329842931937,37.5,0.0531711094081401,-1.2743242780945674,-0.5463918149255621,10,-1.5840845
-56.07329842931937,38.75,0.0520823448896408,-1.283309470874074,-0.5545059021676528,10,-1.5895888
-56.07329842931937,100.0,0.017227841541171,-1.7637691314596753,-0.9883854747004274,14,-1.6553788
-56.07329842931937,101.25,0.0168732590973377,-1.7728010246256476,-0.996541734772787,14,-1.6499591
-56.07329842931937,102.5,0.0165498238056898,-1.7812066254909202,-1.0041324209624674,14,-1.6430881
-56.07329842931937,103.75,0.016229398548603,-1.789697574558417,-1.011800180930729,14,-1.6343265
-56.07329842931937,105.0,0.0161066260188817,-1.7929954251205116,-1.0147783081483497,14,-1.6257129
-56.07329842931937,106.25,0.0159712340682744,-1.7966615254184697,-1.0180889836548044,14,-1.6172444
-56.07329842931937,107.5,0.0157312080264091,-1.803237925879002,-1.0240278086066064,14,-1.608927
-56.07329842931937,108.75,0.0155053213238716,-1.809519229250043,-1.0297001458393602,14,-1.6007566
-56.07329842931937,110.0,0.0154003668576478,-1.812468933556105,-1.032363879235526,14,-1.5927358
-56.07329842931937,111.25,0.0152524393051862,-1.8166606945424344,-1.0361492531474408,14,-1.5848608
-56.07329842931937,112.5,0.0152324791997671,-1.8172294062402587,-1.0366628288096422,14,-1.5771351
-56.07329842931937,113.75,0.0155765833333134,-1.807527797126481,-1.0279017810870603,14,-1.5695543
-56.07329842931937,115.0,0.015790244564414,-1.8016111434462372,-1.0225587411188772,14,-1.5621517
-56.07329842931937,116.25,0.0161504354327917,-1.7918157641372494,-1.0137130141286028,14,-1.5550122
-56.07329842931937,117.5,0.0163982920348644,-1.7852013835657987,-1.007739891200005,14,-1.5481265
-56.07329842931937,118.75,0.0166314020752906,-1.779071136956389,-1.00220396592551,14,-1.5413859
-56.07329842931937,-140.0,0.025665994733572,-1.5906418991830915,-0.8320427560580508,2,-1.8224671
-56.07329842931937,-138.75,0.0249413531273603,-1.6030799887161464,-0.8432749851345741,2,-1.830213
-56.07329842931937,-137.5,0.0243192017078399,-1.614050685138209,-0.8531820834083184,2,-1.8380018
-56.07329842931937,-136.25,0.0233507249504327,-1.631699631710921,-0.8691199820974378,2,-1.8454584
-56.07329842931937,-135.0,0.0228149760514497,-1.6417799827637145,-0.8782230531033067,2,-1.8519006
-56.07329842931937,-133.75,0.0223626866936683,-1.650476020725676,-0.8860760188009178,2,-1.8572215
-56.07329842931937,-132.5,0.0223848763853311,-1.65004529955245,-0.8856870556186761,2,-1.8615466
-56.07329842931937,-131.25,0.0223601628094911,-1.650525038576035,-0.8861202844192516,2,-1.8653197
-56.07329842931937,-130.0,0.0226893592625856,-1.6441777682249124,-0.8803883756397748,2,-1.8681266
-56.07329842931937,-128.75,0.0224695950746536,-1.648404753946161,-0.8842055592834592,2,-1.8706293
-56.07329842931937,-127.5,0.0221231300383806,-1.6551534278994586,-0.890299955983592,2,-1.8731812
-56.07329842931937,-126.25,0.0214777532964944,-1.6680111504383497,-0.9019111350618094,2,-1.8757875
-56.07329842931937,-125.0,0.0210235696285963,-1.6772935424284785,-0.9102936083455188,2,-1.8784431
-56.07329842931937,-123.75,0.0203104093670845,-1.6922813230711078,-0.9238283385047856,2,-1.8794392
-56.07329842931937,-122.5,0.0196126103401184,-1.707464600066842,-0.937539611839422,2,-1.8787754
-56.07329842931937,-121.25,0.0190087743103504,-1.72104588562865,-0.9498042052223932,2,-1.8778341
-56.07329842931937,-60.0,0.4279675781726837,-0.3685891308794465,0.2715332071722938,6,-1.312644
-56.07329842931937,-58.75,0.4849783778190613,-0.3142776234661797,0.3205792677538573,6,-1.2984058
-56.07329842931937,-57.5,0.5268663167953491,-0.2782995655143429,0.3530692886344369,6,-1.283575
-56.07329842931937,-56.25,0.5536410808563232,-0.2567716921653205,0.3725100559921563,6,-1.2681137
-56.07329842931937,-55.0,0.5729541182518005,-0.2418801546257674,0.3859578737218321,6,-1.2524251
-56.07329842931937,-53.75,0.5794968605041504,-0.2369489125380328,0.390411036775051,6,-1.2383311
-56.07329842931937,-52.5,0.5621129274368286,-0.2501764267157431,0.378465916991007,6,-1.2267387
-56.07329842931937,-51.25,0.5398162603378296,-0.2677540377701749,0.3625924379123499,6,-1.2151749
-56.07329842931937,-50.0,0.5205474495887756,-0.283539676998126,0.3483372007670875,6,-1.2040286
-56.07329842931937,-48.75,0.5020415186882019,-0.2992603653418966,0.3341406175821379,6,-1.1942124
-56.07329842931937,-47.5,0.4882767498493194,-0.3113339549142036,0.3232375505563154,6,-1.1844914
-56.07329842931937,-46.25,0.4715873897075653,-0.3264378164981551,0.3095979933879743,6,-1.1746404
-56.07329842931937,-45.0,0.4533033668994903,-0.3436110552178631,0.2940896831468428,6,-1.1648746
-56.07329842931937,-43.75,0.4421493411064148,-0.3544310178365935,0.2843187051835453,6,-1.1551903
-56.07329842931937,-42.5,0.4225783944129944,-0.3740927113231813,0.2665631933996142,6,-1.1455948
-56.07329842931937,-41.25,0.4181531369686126,-0.3786646408066139,0.2624345079497183,6,-1.1348356
-55.13089005235602,20.0,0.0655459016561508,-1.1834544579595934,-0.4643317338185693,10,-1.3716133
-55.13089005235602,21.25,0.0633105263113975,-1.1985240760980893,-0.4779403674095632,10,-1.3880917
-55.13089005235602,22.5,0.0614618249237537,-1.211394548821753,-0.4895630605547728,10,-1.404764
-55.13089005235602,23.75,0.0603315308690071,-1.2194556546350757,-0.4968426501464628,10,-1.4216275
-55.13089005235602,25.0,0.0601598136126995,-1.2206935179466918,-0.4979605038364966,10,-1.4386942
-55.13089005235602,26.25,0.0606155507266521,-1.2174159446720982,-0.495000688043445,10,-1.456173
-55.13089005235602,27.5,0.0616496615111827,-1.2100693035650714,-0.4883662965126692,10,-1.4740505
-55.13089005235602,28.75,0.062293317168951,-1.2055585419816466,-0.4842928487954807,10,-1.4888375
-55.13089005235602,30.0,0.0628223717212677,-1.2018856717895396,-0.4809760597294071,10,-1.5017397
-55.13089005235602,31.25,0.0623930878937244,-1.2048635201875622,-0.4836652086757029,10,-1.5131534
-55.13089005235602,32.5,0.0615439638495445,-1.210814535671504,-0.4890392791047614,10,-1.5242152
-55.13089005235602,33.75,0.0611070357263088,-1.2139087831911737,-0.4918335423931894,10,-1.5312424
-55.13089005235602,35.0,0.0611307136714458,-1.213740534003094,-0.4916816047971922,10,-1.536011
-55.13089005235602,36.25,0.0610862523317337,-1.2140565182068963,-0.4919669546455142,10,-1.5404569
-55.13089005235602,37.5,0.0595055893063545,-1.2254422394663766,-0.5022488415098963,10,-1.5450177
-55.13089005235602,38.75,0.057399071753025,-1.2410951308737814,-0.5163842006042874,10,-1.5503814
-55.13089005235602,100.0,0.018842726945877,-1.7248562452880392,-0.9532451542881212,14,-1.614322
-55.13089005235602,101.25,0.0186155177652835,-1.7301248799678328,-0.9580030000558886,14,-1.6065786
-55.13089005235602,102.5,0.0184266716241836,-1.7345531035107935,-0.9620019117138572,14,-1.5976018
-55.13089005235602,103.75,0.0181720666587352,-1.7405956787764183,-0.9674586652944824,14,-1.5888352
-55.13089005235602,105.0,0.0178077612072229,-1.749390676632498,-0.9754009968225266,14,-1.5802162
-55.13089005235602,106.25,0.0175844877958297,-1.7548702773717444,-0.9803493556993088,14,-1.5717449
-55.13089005235602,107.5,0.0174094960093498,-1.759213801170232,-0.98427177916911,14,-1.56342
-55.13089005235602,108.75,0.0173290632665157,-1.7612249127147293,-0.986087915441984,14,-1.5552347
-55.13089005235602,110.0,0.0171493086963892,-1.7657533820582174,-0.9901773541694426,14,-1.5471997
-55.13089005235602,111.25,0.0169262588024139,-1.7714390230497292,-0.9953117779001784,14,-1.5393078
-55.13089005235602,112.5,0.016848400235176,-1.7734413293338105,-0.9971199625739092,14,-1.531642
-55.13089005235602,113.75,0.0170759055763483,-1.7676162553546375,-0.9918596237455156,14,-1.5241785
-55.13089005235602,115.0,0.0174361690878868,-1.758548928047326,-0.9836713648367116,14,-1.5168577
-55.13089005235602,116.25,0.0177630633115768,-1.7504821362717786,-0.9763866405312006,14,-1.5097368
-55.13089005235602,117.5,0.0180892497301101,-1.7425794455686126,-0.9692501078616956,14,-1.5028069
-55.13089005235602,118.75,0.018431507050991,-1.7344391532686692,-0.9618990088348044,14,-1.4960306
-55.13089005235602,-140.0,0.0279338713735342,-1.5538688709710125,-0.7988348364963002,2,-1.7966571
-55.13089005235602,-138.75,0.0268132369965314,-1.5716507531610673,-0.8148927828263742,2,-1.8044235
-55.13089005235602,-137.5,0.0260486304759979,-1.5842151050843052,-0.8262390332794537,2,-1.8122294
-55.13089005235602,-136.25,0.0254123825579881,-1.5949546154187566,-0.8359373587277208,2,-1.819912
-55.13089005235602,-135.0,0.0248469803482294,-1.6047263835015255,-0.8447617635767641,2,-1.826
-55.13089005235602,-133.75,0.0244744345545768,-1.6112873331372382,-0.8506866356459037,2,-1.830203
-55.13089005235602,-132.5,0.024188095703721,-1.6163983217133706,-0.8553021189435638,2,-1.8342708
-55.13089005235602,-131.25,0.0240424033254385,-1.619022121577504,-0.8576715440105387,2,-1.8382205
-55.13089005235602,-130.0,0.0239131152629852,-1.6213638428138104,-0.8597862376931699,2,-1.8416089
-55.13089005235602,-128.75,0.0236260313540697,-1.6266092240206118,-0.8645230843891122,2,-1.844115
-55.13089005235602,-127.5,0.0230567846447229,-1.6372012568165604,-0.874088230100113,2,-1.8466696
-55.13089005235602,-126.25,0.0221886672079563,-1.6538687834648675,-0.8891398565541048,2,-1.8492709
-55.13089005235602,-125.0,0.0211391076445579,-1.6749133497260418,-0.9081441729672808,2,-1.8519269
-55.13089005235602,-123.75,0.0204834472388029,-1.6885969524420543,-0.9205011639577328,2,-1.8527845
-55.13089005235602,-122.5,0.0200097728520631,-1.6987578413815527,-0.9296769647819876,2,-1.8526126
-55.13089005235602,-121.25,0.0196592770516872,-1.7064324569126248,-0.9366075339413554,2,-1.8524718
-55.13089005235602,-60.0,0.5758189558982849,-0.2397140422948287,0.3879139836084772,6,-1.2802536
-55.13089005235602,-58.75,0.6270208954811096,-0.202717986057749,0.4213233088491813,6,-1.264589
-55.13089005235602,-57.5,0.6637158393859863,-0.1780178179224475,0.4436288201567698,6,-1.2495618
-55.13089005235602,-56.25,0.6924188733100891,-0.1596311030399732,0.4602329612490032,6,-1.234836
-55.13089005235602,-55.0,0.693310558795929,-0.1590721856487851,0.4607376921528929,6,-1.2190831
-55.13089005235602,-53.75,0.6655055284500122,-0.1768483324276815,0.4446849251915482,6,-1.20334
-55.13089005235602,-52.5,0.6345131993293762,-0.1975593391543213,0.4259818300465253,6,-1.1897105
-55.13089005235602,-51.25,0.615871787071228,-0.2105096903730135,0.4142870025472364,6,-1.1780568
-55.13089005235602,-50.0,0.5942038297653198,-0.2260645534064958,0.4002401680730429,6,-1.1664348
-55.13089005235602,-48.75,0.5822988152503967,-0.2348540935099355,0.3923027651739276,6,-1.1560715
-55.13089005235602,-47.5,0.5545234680175781,-0.2560800693257073,0.3731346266827311,6,-1.1462562
-55.13089005235602,-46.25,0.5411989688873291,-0.2666430395078399,0.3635957259939321,6,-1.1365318
-55.13089005235602,-45.0,0.5133150219917297,-0.2896160260711024,0.3428499477162703,6,-1.1271119
-55.13089005235602,-43.75,0.4899304807186126,-0.3098655403434149,0.3245636037893759,6,-1.1176963
-55.13089005235602,-42.5,0.4777032732963562,-0.3208417828538145,0.3146514971150639,6,-1.1083686
-55.13089005235602,-41.25,0.4692712426185608,-0.3285760589448445,0.307667051427914,6,-1.0981029
-54.18848167539267,20.0,0.0701745972037315,-1.1538200715000608,-0.4375703717644448,10,-1.3406659
-54.18848167539267,21.25,0.0677450448274612,-1.1691224655132186,-0.4513892138396873,10,-1.3564346
-54.18848167539267,22.5,0.0664796754717826,-1.1773111092774655,-0.4587839767043245,10,-1.3723843
-54.18848167539267,23.75,0.0652083903551101,-1.1856965200581655,-0.4663564302181273,10,-1.3885179
-54.18848167539267,25.0,0.06439208984375,-1.1911674796620253,-0.4712969857090367,10,-1.4048431
-54.18848167539267,26.25,0.0651047304272651,-1.186387454998298,-0.4669803797003942,10,-1.4217591
-54.18848167539267,27.5,0.0666043981909751,-1.1764970914452717,-0.4580488770944302,10,-1.4380862
-54.18848167539267,28.75,0.0683772936463356,-1.1650880924502507,-0.4477459692479045,10,-1.4536747
-54.18848167539267,30.0,0.0695861130952835,-1.1574774214215622,-0.4408731452347705,10,-1.4663222
-54.18848167539267,31.25,0.0695249959826469,-1.1578590275585792,-0.4412177550349003,10,-1.4778757
-54.18848167539267,32.5,0.0684530064463615,-1.1646074729588909,-0.4473119453400325,10,-1.488419
-54.18848167539267,33.75,0.0663317888975143,-1.1782782900852675,-0.4596573902910961,10,-1.4946896
-54.18848167539267,35.0,0.0652093142271041,-1.1856903670207344,-0.4663508737115784,10,-1.5001465
-54.18848167539267,36.25,0.0649429485201835,-1.1874679975551663,-0.4679561647269791,10,-1.503962
-54.18848167539267,37.5,0.0643769279122352,-1.191269751828685,-0.4713893426904703,10,-1.5086308
-54.18848167539267,38.75,0.0623803324997425,-1.2049523146956025,-0.4837453946441664,10,-1.5132678
-54.18848167539267,100.0,0.0207576267421245,-1.6828223016770336,-0.9152863598628386,14,-1.5706604
-54.18848167539267,101.25,0.0207191593945026,-1.6836278685085888,-0.9160138277882326,14,-1.5615396
-54.18848167539267,102.5,0.020598754286766,-1.6861590428707462,-0.9182996073038744,14,-1.5525637
-54.18848167539267,103.75,0.0203205533325672,-1.6920644703050114,-0.9236325093995036,14,-1.5437304
-54.18848167539267,105.0,0.0198169276118278,-1.7029636770283274,-0.9334750488299628,14,-1.5350745
-54.18848167539267,106.25,0.0193520709872245,-1.7132725515651837,-0.942784488194536,14,-1.526596
-54.18848167539267,107.5,0.0191351473331451,-1.7181681895290768,-0.9472054989084432,14,-1.5182593
-54.18848167539267,108.75,0.0188301373273134,-1.7251465126823815,-0.9535072805461796,14,-1.5101925
-54.18848167539267,110.0,0.0186993665993213,-1.7281731040024542,-0.9562404468365276,14,-1.5022728
-54.18848167539267,111.25,0.0186403803527355,-1.729545230211173,-0.957479546768818,14,-1.4944978
-54.18848167539267,112.5,0.0188225992023944,-1.7253204052809898,-0.9536643144296464,14,-1.4868617
-54.18848167539267,113.75,0.0190102942287921,-1.7210111613590704,-0.9497728474363444,14,-1.4793627
-54.18848167539267,115.0,0.0193141661584377,-1.714124036709234,-0.9435534226975248,14,-1.4720151
-54.18848167539267,116.25,0.0195719003677368,-1.7083670037159138,-0.9383545283488206,14,-1.4648262
-54.18848167539267,117.5,0.0199180543422698,-1.700753087081249,-0.931478773387994,14,-1.4578531
-54.18848167539267,118.75,0.0203278101980686,-1.691909402971278,-0.9234924756901346,14,-1.451046
-54.18848167539267,-140.0,0.0316694192588329,-1.4993599004738962,-0.7496104566812195,2,-1.7704767
-54.18848167539267,-138.75,0.0306216962635517,-1.5139707555875894,-0.7628048038681214,2,-1.7790163
-54.18848167539267,-137.5,0.0296982508152723,-1.5272691292567304,-0.7748139133861098,2,-1.7868438
-54.18848167539267,-136.25,0.0291178803890943,-1.5358402422993878,-0.7825540655115674,2,-1.7947093
-54.18848167539267,-135.0,0.028296822682023,-1.54826232663587,-0.793771841079468,2,-1.7995617
-54.18848167539267,-133.75,0.0275936815887689,-1.5591903514592378,-0.8036404047237318,2,-1.8036765
-54.18848167539267,-132.5,0.0268309619277715,-1.57136375698015,-0.8146336106408401,2,-1.8073798
-54.18848167539267,-131.25,0.0260203629732131,-1.584686649505252,-0.8266648619359975,2,-1.8113315
-54.18848167539267,-130.0,0.0254927910864353,-1.5935826130564898,-0.8346983706350916,2,-1.815324
-54.18848167539267,-128.75,0.0247955210506916,-1.60562676105456,-0.8455748504181286,2,-1.8179607
-54.18848167539267,-127.5,0.023734513670206,-1.6246196627242084,-0.8627264090891315,2,-1.8205322
-54.18848167539267,-126.25,0.0227563679218292,-1.6428970532340037,-0.8792318246982981,2,-1.8231394
-54.18848167539267,-125.0,0.0223530959337949,-1.65066231799744,-0.8862442547367683,2,-1.8257948
-54.18848167539267,-123.75,0.0216663796454668,-1.6642136512713732,-0.8984817996764974,2,-1.8265312
-54.18848167539267,-122.5,0.0210086982697248,-1.6776008562941684,-0.9105711284364176,2,-1.8263506
-54.18848167539267,-121.25,0.0205919407308101,-1.6863027204551866,-0.9184293554888596,2,-1.8262004
-54.18848167539267,-60.0,0.7829928994178772,-0.1062421763298173,0.5084458844125266,6,-1.2472603
-54.18848167539267,-58.75,0.7897125482559204,-0.102530961144836,0.5117973009624077,6,-1.2346874
-54.18848167539267,-57.5,0.7912014722824097,-0.1017129132668787,0.5125360399091213,6,-1.2195582
-54.18848167539267,-56.25,0.7815187573432922,-0.1070605939558281,0.5077068115644667,6,-1.2047594
-54.18848167539267,-55.0,0.76433265209198,-0.1167175870714843,0.4989860543631942,6,-1.1898538
-54.18848167539267,-53.75,0.7417999505996704,-0.1297131999293435,0.4872503532958103,6,-1.1739461
-54.18848167539267,-52.5,0.7204084992408752,-0.1424211720995357,0.4757744064364193,6,-1.1580226
-54.18848167539267,-51.25,0.7010363340377808,-0.1542594723854329,0.4650838176338145,6,-1.1447592
-54.18848167539267,-50.0,0.6854230761528015,-0.1640412782587627,0.4562503481480598,6,-1.1329811
-54.18848167539267,-48.75,0.6704729795455933,-0.1736187197821131,0.4476014300910391,6,-1.1216398
-54.18848167539267,-47.5,0.6449719667434692,-0.1904591612611654,0.4323936527278184,6,-1.1117859
-54.18848167539267,-46.25,0.6162667274475098,-0.2102312794152309,0.4145384218385125,6,-1.102062
-54.18848167539267,-45.0,0.5800226926803589,-0.2365550148628066,0.3907667464609392,6,-1.0927848
-54.18848167539267,-43.75,0.5508455038070679,-0.2589701910802396,0.3705246993687589,6,-1.0832819
-54.18848167539267,-42.5,0.5352012515068054,-0.2714828796911597,0.3592251035210562,6,-1.0738513
-54.18848167539267,-41.25,0.5183112025260925,-0.2854094044294482,0.3466487415577002,6,-1.0635998
-53.24607329842932,20.0,0.0757755041122436,-1.120471165716692,-0.4074546093545727,10,-1.314709
-53.24607329842932,21.25,0.0751271992921829,-1.1242028011592076,-0.4108244664382524,10,-1.3308352
-53.24607329842932,22.5,0.0739662945270538,-1.1309661375068554,-0.4169321040281308,10,-1.3471482
-53.24607329842932,23.75,0.0720705762505531,-1.142242005463315,-0.4271147877583769,10,-1.3636508
-53.24607329842932,25.0,0.0713902935385704,-1.146360832330252,-0.4308342984415114,10,-1.3797016
-53.24607329842932,26.25,0.0721605569124221,-1.1417001237053257,-0.4266254408999268,10,-1.3956226
-53.24607329842932,27.5,0.0744891166687011,-1.127907175788646,-0.4141697056176728,10,-1.4117496
-53.24607329842932,28.75,0.0763798654079437,-1.117021111249934,-0.4043390342500419,10,-1.4267776
-53.24607329842932,30.0,0.0761422738432884,-1.118374157954439,-0.4055609044171482,10,-1.438988
-53.24607329842932,31.25,0.0740170776844024,-1.1306680655607129,-0.4166629298618362,10,-1.4496133
-53.24607329842932,32.5,0.0717121437191963,-1.144407294769205,-0.4290701544114366,10,-1.4572186
-53.24607329842932,33.75,0.0706471800804138,-1.1509051685635776,-0.4349380657795587,10,-1.4623227
-53.24607329842932,35.0,0.0701704323291778,-1.1538458477180435,-0.4375936490036333,10,-1.4675488
-53.24607329842932,36.25,0.0692238360643386,-1.1597443377865722,-0.4429202863042606,10,-1.4729987
-53.24607329842932,37.5,0.0681602284312248,-1.1664689627505378,-0.4489929655407494,10,-1.4778001
-53.24607329842932,38.75,0.0669382810592651,-1.1743254442946591,-0.4560877689833951,10,-1.4808013
-53.24607329842932,100.0,0.0233192276209592,-1.632285838368876,-0.8696493566007194,14,-1.5259573
-53.24607329842932,101.25,0.0233131032437086,-1.6323999130124134,-0.8697523718205915,14,-1.5168412
-53.24607329842932,102.5,0.0229405611753463,-1.6393959625299828,-0.8760701612691405,14,-1.507864
-53.24607329842932,103.75,0.0223609264940023,-1.6505102060227892,-0.8861068898673469,14,-1.4990661
-53.24607329842932,105.0,0.0215296559035778,-1.666962911206313,-0.90096452158472,14,-1.4905038
-53.24607329842932,106.25,0.0208638235926628,-1.680606097969694,-0.913285014909104,14,-1.4820905
-53.24607329842932,107.5,0.0204040296375751,-1.690284054312288,-0.922024702973233,14,-1.4738717
-53.24607329842932,108.75,0.0201805159449577,-1.6950677345716694,-0.9263446101711528,14,-1.4657879
-53.24607329842932,110.0,0.0203050933778285,-1.6923950089622997,-0.9239310026614668,14,-1.4578435
-53.24607329842932,111.25,0.020373722538352,-1.6909296126217237,-0.92260767504419,14,-1.4500413
-53.24607329842932,112.5,0.0206919312477111,-1.684198973274228,-0.9165295645126956,14,-1.4423974
-53.24607329842932,113.75,0.0207139402627944,-1.6837372805550883,-0.9161126324452298,14,-1.4348906
-53.24607329842932,115.0,0.0208345893770456,-1.6812150545079056,-0.913834933714292,14,-1.4275261
-53.24607329842932,116.25,0.0209124833345413,-1.6795943921249288,-0.9123713929435872,14,-1.4202981
-53.24607329842932,117.5,0.0212078094482421,-1.673504187384955,-0.90687162751896,14,-1.4131522
-53.24607329842932,118.75,0.0216503404080867,-1.6645352708491168,-0.8987722385548405,14,-1.4052231
-53.24607329842932,-140.0,0.0332215540111064,-1.4785800563318492,-0.7308451978400088,2,-1.7444557
-53.24607329842932,-138.75,0.0326605513691902,-1.4859764878609685,-0.7375245526607876,2,-1.7531955
-53.24607329842932,-137.5,0.0323055759072303,-1.4907225124444945,-0.741810454863317,2,-1.76182
-53.24607329842932,-136.25,0.0318664610385894,-1.4966661648523711,-0.7471778760592395,2,-1.7689997
-53.24607329842932,-135.0,0.0313436836004257,-1.5038499653233923,-0.7536652141923273,2,-1.7734987
-53.24607329842932,-133.75,0.0304055996239185,-1.517046427515535,-0.7655822924500383,2,-1.7773708
-53.24607329842932,-132.5,0.0289662517607212,-1.5381076989609772,-0.7846016944964189,2,-1.7810521
-53.24607329842932,-131.25,0.027723241597414,-1.5571559903098402,-0.8018032728721168,2,-1.7848111
-53.24607329842932,-130.0,0.0267158728092908,-1.5732306328205166,-0.8163194947181897,2,-1.7888098
-53.24607329842932,-128.75,0.0254977587610483,-1.5934979921341583,-0.8346219536273374,2,-1.7921613
-53.24607329842932,-127.5,0.0242875851690769,-1.6146156634525717,-0.8536922876348857,2,-1.7947364
-53.24607329842932,-126.25,0.0231454521417617,-1.6355343309427728,-0.8725829110381937,2,-1.7973598
-53.24607329842932,-125.0,0.0222406461834907,-1.6528525988414415,-0.888222190023081,2,-1.8000224
-53.24607329842932,-123.75,0.0217167362570762,-1.663205442989595,-0.8975713361887017,2,-1.8006594
-53.24607329842932,-122.5,0.0210394319146871,-1.6769659907372805,-0.9099978124662432,2,-1.8004754
-53.24607329842932,-121.25,0.0207498110830783,-1.6829858529735795,-0.9154340550232316,2,-1.800316
-53.24607329842932,-60.0,0.972481369972229,-0.012118709792237,0.593444174127116,6,-1.2152739
-53.24607329842932,-58.75,0.8771636486053467,-0.0569193746429751,0.5529868893450169,6,-1.2039816
-53.24607329842932,-57.5,0.8455365896224976,-0.0728675940658664,0.5385848339936289,6,-1.1901505
-53.24607329842932,-56.25,0.8439840078353882,-0.0736657824912235,0.5378640291452625,6,-1.1749216
-53.24607329842932,-55.0,0.8551636338233948,-0.0679507759536727,0.5430249714614444,6,-1.1600957
-53.24607329842932,-53.75,0.853476881980896,-0.0688082380689952,0.5422506394486261,6,-1.144891
-53.24607329842932,-52.5,0.8465025424957275,-0.0723717331366094,0.5390326216970949,6,-1.1289097
-53.24607329842932,-51.25,0.8271075487136841,-0.0824380155066419,0.5299422554291328,6,-1.1129096
-53.24607329842932,-50.0,0.7913653254508972,-0.1016229827473295,0.5126172517539038,6,-1.1000826
-53.24607329842932,-48.75,0.753376841545105,-0.1229877339386332,0.493323792022334,6,-1.088228
-53.24607329842932,-47.5,0.7233371734619141,-0.1406592152367198,0.4773655433271375,6,-1.0777137
-53.24607329842932,-46.25,0.688295841217041,-0.1622248545083718,0.4578906714155688,6,-1.067828
-53.24607329842932,-45.0,0.6594324111938477,-0.1808297110346681,0.4410895372957464,6,-1.0583136
-53.24607329842932,-43.75,0.6223913431167603,-0.2059364566076475,0.4184168658302247,6,-1.0491039
