lon,lat,PINN_log_dep,Kriging_log_dep
137.6470588235294,-90.0,-2.6667857,-0.5280007758489585
140.67226890756302,-90.0,-2.6636724,-0.5280007758451063
143.69747899159665,-90.0,-2.6597407,-0.5280007758410166
146.72268907563023,-90.0,-2.6550977,-0.52800077583676
149.74789915966386,-90.0,-2.6507473,-0.5280007758323555
152.7731092436975,-90.0,-2.6466873,-0.528000775827703
155.79831932773106,-90.0,-2.6429148,-0.5280007758228457
158.8235294117647,-90.0,-2.6385446,-0.5280007758177973
161.84873949579833,-90.0,-2.6332474,-0.5280007758125137
164.8739495798319,-90.0,-2.6277404,-0.5280007758070553
167.89915966386553,-90.0,-2.6202953,-0.5280007758013677
170.92436974789916,-90.0,-2.612597,-0.5280007757955029
173.94957983193274,-90.0,-2.6032658,-0.5280007757894476
176.97478991596637,-90.0,-2.594219,-0.5280007757832818
180.0,-90.0,-2.5854511,-0.528000775776964
-180.0,-86.94915254237289,-2.5324483,-0.5280007764050596
-176.9747899159664,-86.94915254237289,-2.535059,-0.5280007764053871
-173.94957983193277,-86.94915254237289,-2.5370228,-0.5280007764054451
-170.92436974789916,-86.94915254237289,-2.5392656,-0.528000776405125
-167.89915966386553,-86.94915254237289,-2.5417953,-0.5280007764044535
-164.87394957983193,-86.94915254237289,-2.5446217,-0.5280007764033328
-161.84873949579833,-86.94915254237289,-2.5478396,-0.5280007764017728
-158.8235294117647,-86.94915254237289,-2.5514164,-0.5280007763998282
-155.7983193277311,-86.94915254237289,-2.5533233,-0.5280007763973749
-152.7731092436975,-86.94915254237289,-2.5553598,-0.5280007763945275
-149.74789915966386,-86.94915254237289,-2.557632,-0.5280007763912292
-146.72268907563026,-86.94915254237289,-2.5591998,-0.5280007763874905
-143.69747899159665,-86.94915254237289,-2.5607853,-0.5280007763832807
-140.67226890756302,-86.94915254237289,-2.5626278,-0.5280007763786111
-137.64705882352942,-86.94915254237289,-2.5659122,-0.5280007763734433
-134.62184873949582,-86.94915254237289,-2.5697327,-0.5280007763678809
-131.5966386554622,-86.94915254237289,-2.573814,-0.528000776361927
-128.57142857142856,-86.94915254237289,-2.573485,-0.5280007763556448
-125.54621848739497,-86.94915254237289,-2.5692074,-0.528000776349026
-122.52100840336136,-86.94915254237289,-2.565364,-0.5280007763421217
-119.49579831932772,-86.94915254237289,-2.561924,-0.5280007763349599
-116.47058823529412,-86.94915254237289,-2.5579991,-0.5280007763274909
-113.44537815126051,-86.94915254237289,-2.553801,-0.5280007763198482
-110.4201680672269,-86.94915254237289,-2.549655,-0.5280007763119741
-107.39495798319328,-86.94915254237289,-2.547696,-0.528000776303912
-104.36974789915966,-86.94915254237289,-2.5462027,-0.5280007762956653
-101.34453781512605,-86.94915254237289,-2.5448713,-0.528000776287238
-98.31932773109244,-86.94915254237289,-2.5423887,-0.5280007762786867
-95.29411764705884,-86.94915254237289,-2.5398319,-0.5280007762699612
-92.2689075630252,-86.94915254237289,-2.5344155,-0.5280007762611236
-89.2436974789916,-86.94915254237289,-2.5301213,-0.5280007762521679
-86.21848739495799,-86.94915254237289,-2.521721,-0.5280007762430877
-83.19327731092437,-86.94915254237289,-2.5128064,-0.5280007762338544
-80.16806722689076,-86.94915254237289,-2.5037074,-0.5280007762244842
-77.14285714285714,-86.94915254237289,-2.49681,-0.5280007762149759
-74.11764705882354,-86.94915254237289,-2.4901333,-0.5280007762053187
-71.09243697478992,-86.94915254237289,-2.4824834,-0.5280007761955677
-68.0672268907563,-86.94915254237289,-2.4716008,-0.5280007761856932
-65.0420168067227,-86.94915254237289,-2.4594753,-0.5280007761757595
-62.01680672268908,-86.94915254237289,-2.4466362,-0.5280007761657558
-58.991596638655466,-86.94915254237289,-2.435697,-0.5280007761558614
-55.96638655462185,-86.94915254237289,-2.4235184,-0.5280007761460702
-52.94117647058823,-86.94915254237289,-2.4081237,-0.5280007761364152
-49.91596638655463,-86.94915254237289,-2.3937764,-0.5280007761269402
-46.89075630252103,-86.94915254237289,-2.3879113,-0.5280007761176652
-43.8655462184874,-86.94915254237289,-2.3851733,-0.5280007761085908
-40.84033613445379,-86.94915254237289,-2.3815117,-0.5280007760996516
-37.81512605042016,-86.94915254237289,-2.3780806,-0.5280007760909903
-34.78991596638656,-86.94915254237289,-2.3754945,-0.5280007760824664
-31.76470588235296,-86.94915254237289,-2.3753839,-0.5280007760741007
-28.739495798319325,-86.94915254237289,-2.3793762,-0.5280007760659668
-25.71428571428572,-86.94915254237289,-2.3831468,-0.5280007760579994
-22.68907563025209,-86.94915254237289,-2.3885016,-0.5280007760502202
-19.66386554621849,-86.94915254237289,-2.3915296,-0.5280007760426204
-16.638655462184886,-86.94915254237289,-2.3931756,-0.5280007760351323
-13.613445378151257,-86.94915254237289,-2.3942885,-0.5280007760278287
-10.588235294117652,-86.94915254237289,-2.4021535,-0.5280007760205885
-7.563025210084049,-86.94915254237289,-2.4131565,-0.5280007760135467
-4.537815126050418,-86.94915254237289,-2.4292393,-0.5280007760066983
-1.5126050420168156,-86.94915254237289,-2.4415126,-0.5280007760000524
1.5126050420167871,-86.94915254237289,-2.4539676,-0.5280007759936821
4.537815126050418,-86.94915254237289,-2.463398,-0.5280007759876767
7.563025210084021,-86.94915254237289,-2.4715853,-0.5280007759818952
10.588235294117652,-86.94915254237289,-2.4796424,-0.5280007759765144
13.613445378151257,-86.94915254237289,-2.4860682,-0.5280007759713978
16.638655462184857,-86.94915254237289,-2.4969637,-0.5280007759665662
19.66386554621849,-86.94915254237289,-2.510471,-0.5280007759620189
22.68907563025209,-86.94915254237289,-2.518065,-0.5280007759577213
25.71428571428572,-86.94915254237289,-2.5254316,-0.5280007759536648
28.739495798319325,-86.94915254237289,-2.5307455,-0.5280007759498244
31.764705882352928,-86.94915254237289,-2.5360193,-0.5280007759462063
34.78991596638656,-86.94915254237289,-2.5416906,-0.5280007759428192
37.81512605042016,-86.94915254237289,-2.547754,-0.5280007759396228
40.84033613445376,-86.94915254237289,-2.5542061,-0.5280007759366818
43.8655462184874,-86.94915254237289,-2.5608132,-0.5280007759338712
46.890756302521,-86.94915254237289,-2.5677204,-0.5280007759311881
49.9159663865546,-86.94915254237289,-2.5749805,-0.5280007759285881
52.94117647058823,-86.94915254237289,-2.5802197,-0.5280007759260906
55.96638655462184,-86.94915254237289,-2.585422,-0.5280007759234957
58.991596638655466,-86.94915254237289,-2.5909,-0.5280007759207692
62.01680672268907,-86.94915254237289,-2.5966494,-0.5280007759179117
65.04201680672267,-86.94915254237289,-2.6026702,-0.5280007759148713
68.0672268907563,-86.94915254237289,-2.6089606,-0.5280007759117642
71.0924369747899,-86.94915254237289,-2.6155167,-0.5280007759085357
74.11764705882354,-86.94915254237289,-2.6222034,-0.5280007759053142
77.14285714285711,-86.94915254237289,-2.626391,-0.528000775902061
80.16806722689074,-86.94915254237289,-2.6300416,-0.5280007758987736
83.19327731092437,-86.94915254237289,-2.6338267,-0.5280007758954576
86.21848739495795,-86.94915254237289,-2.6377416,-0.5280007758921074
89.24369747899158,-86.94915254237289,-2.641782,-0.5280007758887539
92.2689075630252,-86.94915254237289,-2.6459427,-0.5280007758854476
95.29411764705884,-86.94915254237289,-2.6495156,-0.528000775882214
98.3193277310924,-86.94915254237289,-2.648628,-0.5280007758789794
101.34453781512605,-86.94915254237289,-2.648293,-0.5280007758757811
104.36974789915968,-86.94915254237289,-2.647914,-0.5280007758726236
107.39495798319324,-86.94915254237289,-2.6467698,-0.5280007758694726
110.42016806722688,-86.94915254237289,-2.6443326,-0.5280007758663072
113.44537815126051,-86.94915254237289,-2.6420932,-0.5280007758631692
116.47058823529407,-86.94915254237289,-2.640046,-0.5280007758600422
119.49579831932772,-86.94915254237289,-2.6381898,-0.5280007758567805
122.52100840336136,-86.94915254237289,-2.636522,-0.5280007758535092
125.54621848739492,-86.94915254237289,-2.6350403,-0.5280007758501252
128.57142857142856,-86.94915254237289,-2.6305716,-0.5280007758466977
131.5966386554622,-86.94915254237289,-2.625598,-0.5280007758432663
134.62184873949582,-86.94915254237289,-2.6207085,-0.5280007758396952
137.6470588235294,-86.94915254237289,-2.6161852,-0.5280007758361122
140.67226890756302,-86.94915254237289,-2.6107907,-0.5280007758323525
143.69747899159665,-86.94915254237289,-2.6056793,-0.5280007758284407
146.72268907563023,-86.94915254237289,-2.6009488,-0.5280007758243784
149.74789915966386,-86.94915254237289,-2.596593,-0.5280007758200677
152.7731092436975,-86.94915254237289,-2.5915384,-0.5280007758154996
155.79831932773106,-86.94915254237289,-2.5856833,-0.5280007758107531
158.8235294117647,-86.94915254237289,-2.5800915,-0.5280007758057523
161.84873949579833,-86.94915254237289,-2.5736299,-0.5280007758005539
164.8739495798319,-86.94915254237289,-2.5660062,-0.528000775795081
167.89915966386553,-86.94915254237289,-2.5576217,-0.5280007757894452
170.92436974789916,-86.94915254237289,-2.548545,-0.5280007757835469
173.94957983193274,-86.94915254237289,-2.5397515,-0.5280007757774917
176.97478991596637,-86.94915254237289,-2.53052,-0.5280007757712265
180.0,-86.94915254237289,-2.520432,-0.5280007757649088
-180.0,-83.89830508474576,-2.475369,-0.5280007763989446
-176.9747899159664,-83.89830508474576,-2.4818676,-0.5280007763994525
-173.94957983193277,-83.89830508474576,-2.4877563,-0.5280007763996237
-170.92436974789916,-83.89830508474576,-2.489163,-0.528000776399367
-167.89915966386553,-83.89830508474576,-2.4908118,-0.528000776398688
-164.87394957983193,-83.89830508474576,-2.4927316,-0.5280007763976083
-161.84873949579833,-83.89830508474576,-2.4949312,-0.5280007763960706
-158.8235294117647,-83.89830508474576,-2.4974184,-0.5280007763940464
-155.7983193277311,-83.89830508474576,-2.500204,-0.5280007763915892
-152.7731092436975,-83.89830508474576,-2.5032976,-0.5280007763886139
-149.74789915966386,-83.89830508474576,-2.50671,-0.5280007763852299
-146.72268907563026,-83.89830508474576,-2.510453,-0.5280007763814129
-143.69747899159665,-83.89830508474576,-2.5145383,-0.5280007763770518
-140.67226890756302,-83.89830508474576,-2.5179763,-0.5280007763722245
-137.64705882352942,-83.89830508474576,-2.5214353,-0.5280007763668774
-134.62184873949582,-83.89830508474576,-2.524056,-0.5280007763610449
-131.5966386554622,-83.89830508474576,-2.527328,-0.5280007763548441
-128.57142857142856,-83.89830508474576,-2.5308554,-0.5280007763482978
-125.54621848739497,-83.89830508474576,-2.5341618,-0.5280007763414356
-122.52100840336136,-83.89830508474576,-2.5310254,-0.5280007763342808
-119.49579831932772,-83.89830508474576,-2.527639,-0.5280007763268755
-116.47058823529412,-83.89830508474576,-2.5229697,-0.5280007763191679
-113.44537815126051,-83.89830508474576,-2.5188813,-0.5280007763112148
-110.4201680672269,-83.89830508474576,-2.5144844,-0.528000776303111
-107.39495798319328,-83.89830508474576,-2.5101507,-0.5280007762947506
-104.36974789915966,-83.89830508474576,-2.5059607,-0.5280007762862109
-101.34453781512605,-83.89830508474576,-2.5033975,-0.5280007762775331
-98.31932773109244,-83.89830508474576,-2.5019608,-0.5280007762686829
-95.29411764705884,-83.89830508474576,-2.4997482,-0.5280007762596801
-92.2689075630252,-83.89830508474576,-2.4968805,-0.5280007762505556
-89.2436974789916,-83.89830508474576,-2.4911704,-0.5280007762413634
-86.21848739495799,-83.89830508474576,-2.4855494,-0.5280007762319939
-83.19327731092437,-83.89830508474576,-2.4774885,-0.5280007762225147
-80.16806722689076,-83.89830508474576,-2.467568,-0.5280007762129043
-77.14285714285714,-83.89830508474576,-2.458766,-0.5280007762030563
-74.11764705882354,-83.89830508474576,-2.4519515,-0.5280007761930618
-71.09243697478992,-83.89830508474576,-2.4422946,-0.528000776182984
-68.0672268907563,-83.89830508474576,-2.4318185,-0.5280007761727485
-65.0420168067227,-83.89830508474576,-2.4193764,-0.5280007761623815
-62.01680672268908,-83.89830508474576,-2.4071257,-0.5280007761520512
-58.991596638655466,-83.89830508474576,-2.3952742,-0.5280007761417461
-55.96638655462185,-83.89830508474576,-2.3838515,-0.5280007761315987
-52.94117647058823,-83.89830508474576,-2.3685865,-0.5280007761215902
-49.91596638655463,-83.89830508474576,-2.3537717,-0.528000776111831
-46.89075630252103,-83.89830508474576,-2.3420408,-0.5280007761023263
-43.8655462184874,-83.89830508474576,-2.3394248,-0.5280007760930052
-40.84033613445379,-83.89830508474576,-2.3364954,-0.5280007760838902
-37.81512605042016,-83.89830508474576,-2.3332896,-0.5280007760749666
-34.78991596638656,-83.89830508474576,-2.3304012,-0.528000776066324
-31.76470588235296,-83.89830508474576,-2.3278284,-0.5280007760578024
-28.739495798319325,-83.89830508474576,-2.3306806,-0.5280007760494463
-25.71428571428572,-83.89830508474576,-2.3350654,-0.5280007760413349
-22.68907563025209,-83.89830508474576,-2.3416424,-0.5280007760334396
-19.66386554621849,-83.89830508474576,-2.349648,-0.528000776025711
-16.638655462184886,-83.89830508474576,-2.3511026,-0.5280007760181475
-13.613445378151257,-83.89830508474576,-2.3526018,-0.5280007760106532
-10.588235294117652,-83.89830508474576,-2.3610601,-0.5280007760032441
-7.563025210084049,-83.89830508474576,-2.373024,-0.5280007759960437
-4.537815126050418,-83.89830508474576,-2.3864465,-0.5280007759890433
-1.5126050420168156,-83.89830508474576,-2.399424,-0.5280007759822269
1.5126050420167871,-83.89830508474576,-2.4127765,-0.5280007759757224
4.537815126050418,-83.89830508474576,-2.4217207,-0.5280007759695851
7.563025210084021,-83.89830508474576,-2.429541,-0.528000775963807
10.588235294117652,-83.89830508474576,-2.4371998,-0.5280007759583321
13.613445378151257,-83.89830508474576,-2.4430346,-0.5280007759532982
16.638655462184857,-83.89830508474576,-2.4542947,-0.5280007759484632
19.66386554621849,-83.89830508474576,-2.4671698,-0.5280007759439295
22.68907563025209,-83.89830508474576,-2.4756489,-0.528000775939708
25.71428571428572,-83.89830508474576,-2.4835143,-0.5280007759356993
28.739495798319325,-83.89830508474576,-2.4890583,-0.5280007759318777
31.764705882352928,-83.89830508474576,-2.494185,-0.5280007759283829
34.78991596638656,-83.89830508474576,-2.4996915,-0.5280007759250332
37.81512605042016,-83.89830508474576,-2.505571,-0.5280007759219961
40.84033613445376,-83.89830508474576,-2.5118198,-0.5280007759191205
43.8655462184874,-83.89830508474576,-2.5184348,-0.5280007759165056
46.890756302521,-83.89830508474576,-2.525414,-0.5280007759140417
49.9159663865546,-83.89830508474576,-2.5327568,-0.5280007759116653
52.94117647058823,-83.89830508474576,-2.5398898,-0.5280007759093515
55.96638655462184,-83.89830508474576,-2.5451655,-0.5280007759069787
58.991596638655466,-83.89830508474576,-2.5507228,-0.528000775904447
62.01680672268907,-83.89830508474576,-2.5565598,-0.5280007759016578
65.04201680672267,-83.89830508474576,-2.5626724,-0.5280007758986734
68.0672268907563,-83.89830508474576,-2.5690603,-0.5280007758955545
71.0924369747899,-83.89830508474576,-2.5757203,-0.5280007758923753
74.11764705882354,-83.89830508474576,-2.5810385,-0.5280007758892233
77.14285714285711,-83.89830508474576,-2.5857632,-0.5280007758860372
80.16806722689074,-83.89830508474576,-2.5906653,-0.5280007758828223
83.19327731092437,-83.89830508474576,-2.5954313,-0.5280007758796259
86.21848739495795,-83.89830508474576,-2.6001039,-0.5280007758762908
89.24369747899158,-83.89830508474576,-2.604867,-0.5280007758729962
92.2689075630252,-83.89830508474576,-2.6067865,-0.5280007758697992
95.29411764705884,-83.89830508474576,-2.6053505,-0.5280007758666394
98.3193277310924,-83.89830508474576,-2.6061873,-0.528000775863526
101.34453781512605,-83.89830508474576,-2.6074815,-0.5280007758604862
104.36974789915968,-83.89830508474576,-2.6080508,-0.5280007758574451
107.39495798319324,-83.89830508474576,-2.6051278,-0.5280007758544666
110.42016806722688,-83.89830508474576,-2.6016877,-0.5280007758514426
113.44537815126051,-83.89830508474576,-2.5983663,-0.5280007758484486
116.47058823529407,-83.89830508474576,-2.592317,-0.5280007758454529
119.49579831932772,-83.89830508474576,-2.58636,-0.5280007758424018
122.52100840336136,-83.89830508474576,-2.580809,-0.5280007758392027
125.54621848739492,-83.89830508474576,-2.5756578,-0.528000775835967
128.57142857142856,-83.89830508474576,-2.5708575,-0.5280007758326919
131.5966386554622,-83.89830508474576,-2.5661697,-0.5280007758293446
134.62184873949582,-83.89830508474576,-2.5606704,-0.5280007758260349
137.6470588235294,-83.89830508474576,-2.5553908,-0.5280007758226257
140.67226890756302,-83.89830508474576,-2.5505004,-0.5280007758190591
143.69747899159665,-83.89830508474576,-2.5459907,-0.5280007758153622
146.72268907563023,-83.89830508474576,-2.5405035,-0.5280007758114591
149.74789915966386,-83.89830508474576,-2.5348825,-0.5280007758072699
152.7731092436975,-83.89830508474576,-2.529607,-0.5280007758028272
155.79831932773106,-83.89830508474576,-2.5242004,-0.528000775798141
158.8235294117647,-83.89830508474576,-2.5174804,-0.5280007757932506
161.84873949579833,-83.89830508474576,-2.5098877,-0.528000775788041
164.8739495798319,-83.89830508474576,-2.499971,-0.528000775782667
167.89915966386553,-83.89830508474576,-2.4902494,-0.5280007757770112
170.92436974789916,-83.89830508474576,-2.4797077,-0.5280007757711905
173.94957983193274,-83.89830508474576,-2.467461,-0.5280007757650861
176.97478991596637,-83.89830508474576,-2.4547958,-0.5280007757587871
180.0,-83.89830508474576,-2.4425256,-0.5280007757523202
-180.0,-80.84745762711864,-2.4183497,-0.5280007763924904
-176.9747899159664,-80.84745762711864,-2.4240904,-0.5280007763930676
-173.94957983193277,-80.84745762711864,-2.4300056,-0.5280007763933965
-170.92436974789916,-80.84745762711864,-2.4361596,-0.5280007763932268
-167.89915966386553,-80.84745762711864,-2.4397695,-0.5280007763925333
-164.87394957983193,-80.84745762711864,-2.4412985,-0.5280007763915001
-161.84873949579833,-80.84745762711864,-2.4430969,-0.5280007763899945
-158.8235294117647,-80.84745762711864,-2.4451728,-0.528000776387835
-155.7983193277311,-80.84745762711864,-2.4470417,-0.5280007763852567
-152.7731092436975,-80.84745762711864,-2.4491088,-0.528000776382231
-149.74789915966386,-80.84745762711864,-2.4514713,-0.5280007763787783
-146.72268907563026,-80.84745762711864,-2.4541368,-0.5280007763749065
-143.69747899159665,-80.84745762711864,-2.4571214,-0.5280007763704085
-140.67226890756302,-80.84745762711864,-2.4604318,-0.5280007763653791
-137.64705882352942,-80.84745762711864,-2.4640832,-0.528000776359828
-134.62184873949582,-80.84745762711864,-2.4670143,-0.5280007763537091
-131.5966386554622,-80.84745762711864,-2.4696305,-0.52800077634726
-128.57142857142856,-80.84745762711864,-2.4738016,-0.5280007763404974
-125.54621848739497,-80.84745762711864,-2.478434,-0.5280007763334168
-122.52100840336136,-80.84745762711864,-2.4838214,-0.528000776326019
-119.49579831932772,-80.84745762711864,-2.4863749,-0.5280007763183058
-116.47058823529412,-80.84745762711864,-2.4848812,-0.5280007763103466
-113.44537815126051,-80.84745762711864,-2.4824576,-0.5280007763021419
-110.4201680672269,-80.84745762711864,-2.4786732,-0.5280007762937121
-107.39495798319328,-80.84745762711864,-2.4744632,-0.5280007762851128
-104.36974789915966,-80.84745762711864,-2.4699879,-0.528000776276296
-101.34453781512605,-80.84745762711864,-2.465642,-0.5280007762673139
-98.31932773109244,-80.84745762711864,-2.4614575,-0.5280007762581775
-95.29411764705884,-80.84745762711864,-2.4584594,-0.5280007762488513
-92.2689075630252,-80.84745762711864,-2.4564655,-0.5280007762394874
-89.2436974789916,-80.84745762711864,-2.4522138,-0.5280007762299397
-86.21848739495799,-80.84745762711864,-2.445757,-0.5280007762203566
-83.19327731092437,-80.84745762711864,-2.4363933,-0.5280007762106126
-80.16806722689076,-80.84745762711864,-2.426682,-0.5280007762006637
-77.14285714285714,-80.84745762711864,-2.4140234,-0.528000776190479
-74.11764705882354,-80.84745762711864,-2.4030724,-0.5280007761800699
-71.09243697478992,-80.84745762711864,-2.3936493,-0.528000776169709
-68.0672268907563,-80.84745762711864,-2.3831038,-0.5280007761591012
-65.0420168067227,-80.84745762711864,-2.3727808,-0.528000776148344
-62.01680672268908,-80.84745762711864,-2.360083,-0.5280007761375813
-58.991596638655466,-80.84745762711864,-2.3475995,-0.5280007761269121
-55.96638655462185,-80.84745762711864,-2.3353238,-0.5280007761163535
-52.94117647058823,-80.84745762711864,-2.3231573,-0.5280007761060213
-49.91596638655463,-80.84745762711864,-2.311254,-0.5280007760959482
-46.89075630252103,-80.84745762711864,-2.2972603,-0.5280007760861686
-43.8655462184874,-80.84745762711864,-2.2900834,-0.5280007760766494
-40.84033613445379,-80.84745762711864,-2.289146,-0.5280007760672408
-37.81512605042016,-80.84745762711864,-2.2866633,-0.5280007760581397
-34.78991596638656,-80.84745762711864,-2.2832947,-0.5280007760493491
-31.76470588235296,-80.84745762711864,-2.279892,-0.5280007760406283
-28.739495798319325,-80.84745762711864,-2.2765548,-0.5280007760320709
-25.71428571428572,-80.84745762711864,-2.2798133,-0.5280007760237608
-22.68907563025209,-80.84745762711864,-2.2851684,-0.5280007760157593
-19.66386554621849,-80.84745762711864,-2.2931347,-0.5280007760079819
-16.638655462184886,-80.84745762711864,-2.2999191,-0.5280007760002815
-13.613445378151257,-80.84745762711864,-2.3015347,-0.5280007759926383
-10.588235294117652,-80.84745762711864,-2.3076444,-0.5280007759850621
-7.563025210084049,-80.84745762711864,-2.3215656,-0.5280007759777074
-4.537815126050418,-80.84745762711864,-2.3392637,-0.5280007759704769
-1.5126050420168156,-80.84745762711864,-2.3546426,-0.5280007759634975
1.5126050420167871,-80.84745762711864,-2.3702483,-0.5280007759568517
