lon,lat,dep,log_dep,log_dep_norm,PINN_log_dep,Kriging_log_dep
-140.03,39.57,0.5000001264,-0.30102988587435,-0.6521185866157344,0.20652619,-0.30102988587434654
173.43,39.38,1.8999998496,0.2787535665749907,-0.1145627834187559,0.51048374,0.2787535665749984
9.5,39.0,9.499999247999998,0.9777235709110096,0.5334987997535826,0.5855169,0.977723570911018
25.0,39.0,23.899999104,1.3783978846666372,0.9049906069815996,0.732762,1.3783978846666411
-178.17,39.0,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.32530212,-0.22184818329673084
179.3,38.6,2.399999976,0.3802112373686612,-0.0204946283453726,0.47069973,0.38021123736866397
109.7,38.35,185.37996096,2.2680627863626643,1.7298581136118545,0.9646621,2.8919034513640187
109.7,38.35,111.55008528,2.0474699066379585,1.525331782032376,0.9646621,2.8919034513640187
-161.06,38.22,1.2999990672,0.1139430406837306,-0.267369584383007,0.2639578,0.11394304068373479
-107.5,38.0,18.360006912,1.2638728403642918,0.7988068207489354,0.18495981,2.5891720369864593
-107.5,38.0,20.229997104,1.3059958205999245,0.8378618375452183,0.18495981,2.5891720369864593
156.6,37.7,10.000002528,1.0000001097896312,0.5541528606771178,0.63620114,1.0000001097896316
163.0,37.7,1.6999985376,0.2304485477826718,-0.1593495793606753,0.5888719,0.230448547782674
110.72,37.57,26.559997632000005,1.4242280319757474,0.9474827849547838,0.9744147,1.4242280319757614
174.95,37.4,7.930011024000001,0.8992737910577099,0.4607627907462345,0.49980858,1.405817748135363
174.95,37.4,8.770003919999999,0.9429997874862216,0.5013040704799306,0.49980858,1.405817748135363
-178.1,37.18,1.6999985376,0.2304485477826718,-0.1593495793606753,0.33488575,0.23044854778265808
106.97,36.92,15.729999120000004,1.1967286983270915,0.736553020558022,1.0042064,1.196728698327108
104.13,36.72,101.66008032,2.007150448495929,1.4879489305307645,1.016559,2.0071504484959397
99.88,36.67,61.63995023999999,1.789862279454199,1.286486616039072,1.0255222,1.7898622794542152
101.8,36.63,39.3301224,1.5947252979877249,1.1055621409397935,1.0228902,1.594725297987734
110.02,36.6,17.099986031999997,1.23299575564199,0.7701786217064172,0.98981607,1.2329957556419848
101.73,36.58,20.700009648,1.315970547875864,0.8471100706740466,1.0240102,1.3159705478758796
107.35,36.58,21.969995904,1.341829975952355,0.8710860664896352,1.0069453,1.3418299759523582
166.73,36.4,1.7999991936000002,0.2552723105393346,-0.1363338177506195,0.5594349,0.25527231053934246
105.1,36.27,33.12005328,1.5200910267599257,1.0363637437685906,1.0220554,1.52009102675994
107.5,36.27,17.940010464000004,1.253822692022239,0.7894886597330637,1.0089732,1.2538226920222388
104.73,36.2,39.3301224,1.5947252979877249,1.1055621409397935,1.0244794,1.59472529798773
-159.38,36.18,0.3999994703999999,-0.3979405836783123,-0.7419709405873933,0.26386932,-0.39794058367831525
110.15,36.13,37.8400464,1.5779516602681167,1.0900101857075306,0.992555,1.5779516602681034
104.85,36.12,41.40014544,1.6170018668136164,1.126216229629435,1.0249463,1.6170018668136263
110.67,36.1,15.620001552000003,1.1936810726926903,0.7337273641188407,0.9889718,1.193681072692692
103.75,36.07,152.72001791999998,2.1838959663452533,1.6518214563981024,1.029611,2.1838959663452697
103.84,36.05,68.07991679999999,1.833019016328544,1.3265000973756689,1.0296632,1.8330190163285691
107.5,36.05,14.580007344000002,1.1637577427376398,0.7059834545602613,1.0098422,1.163757742737653
103.83,36.0,67.62012191999999,1.8300759494693168,1.3237713843317025,1.0303407,1.8300759494693175
102.0,35.77,117.76015440000002,2.070998366414484,1.5471465820921677,1.0384256,2.070998366414486
109.42,35.75,18.480001392,1.2667019995971776,0.8014299224559281,0.99827325,1.6220207823512158
109.42,35.75,25.520003424,1.4068807283180984,0.9313989458738396,0.99827325,1.6220207823512158
109.42,35.75,30.129998976,1.4789991169133985,0.9982647009119342,0.99827325,1.6220207823512158
109.42,35.75,48.18007008,1.6828674273629298,1.1872845718777831,0.99827325,1.6220207823512158
107.6,35.7,62.55985535999999,1.7962957359529028,1.2924515014818758,1.0094804,1.7962957359529228
107.7,35.7,26.840005776,1.4287826049576346,0.9517056325147728,1.0088148,1.4287826049576366
103.17,35.63,47.840112000000005,1.6797921877220985,1.1844333126564883,1.0358702,1.6797921877220998
103.2,35.62,36.33987888000001,1.5603834754806754,1.0737215530391964,1.0357887,1.560383475480672
109.78,35.62,14.739989472,1.168497173329414,0.7103776959062235,0.9954201,1.168497173329421
103.57,35.58,298.53995904,2.4750024688962826,1.9217256579298887,1.0342879,2.4750024688962937
103.58,35.55,233.67986784,2.36862129834595,1.8230925987443725,1.0343243,2.36862129834596
-72.45,35.49,2.4400002384,0.3873898687714341,-0.0138388416835244,0.21656811,0.38738986877143383
107.97,35.48,41.13997343999999,1.6142640069779282,1.1236777776663842,1.0071563,1.6142640069779366
81.48,35.28,2.7499991184000003,0.4393325546033257,0.034320677331052,1.0655617,0.4393325546033303
107.82,35.2,55.21985135999999,1.7420952332771908,1.242198610292181,1.0075876,1.7420952332772008
108.33,35.13,24.85998648,1.3955008881164468,0.9208479390901706,1.0041174,1.3955008881164424
107.65,35.07,20.90001096,1.3201465138558517,0.8509818864994418,1.0082408,1.3201465138558588
105.92,35.0,241.04005488,2.38208921754548,1.8355796024560351,1.0187167,2.382089217545472
-35.25,34.98,2.1000011616000003,0.3222195349607434,-0.0742625929793274,0.29199353,0.3222195349607465
113.37,34.97,49.22012736,1.6921427331309782,1.1958843248044613,0.9638852,1.6921427331309873
104.17,34.93,173.31996384,2.238848589754848,1.7027716887476652,1.0295671,2.2388485897548502
179.7,34.904,1.6149995568000002,0.2081724074848673,-0.180003270733423,0.46196193,0.2081724074848791
108.55,34.8,32.33985263999999,1.5097380366656,1.0267647980205972,1.0006055,1.5097380366656006
105.7,34.68,42.64014095999999,1.6298186317138483,1.138099504878538,1.0181527,1.6298186317138443
111.15,34.63,60.25993487999999,1.7800286580165294,1.2773692115185915,0.97871494,1.7800286580165379
109.5,34.5,132.02010288,2.1206400668506435,1.593172704495782,0.99059737,2.1206400668506573
-32.25,34.47,1.5000003792000005,0.1760913688453124,-0.2097477355339014,0.31265903,0.176091368845317
177.74,34.42,6.789984624,0.8318687908166557,0.398267131563484,0.47294542,0.9594240183960424
177.74,34.42,3.250005552,0.5118841028868448,0.1015880435278118,0.47294542,0.9594240183960424
109.52,34.35,57.960014400000006,1.7631284846983737,1.2616999367163702,0.98893297,1.7631284846983708
107.0,34.33,31.07998944000001,1.4924808625693369,1.0107645240510026,1.0076476,1.4924808625693415
109.57,34.33,56.83985567999999,1.754652966555587,1.253841720095132,0.9883442,1.7546529665555732
108.85,34.28,16.239999312,1.2105860065064735,0.7494010526932038,0.9934237,1.2105860065064817
107.83,34.27,20.720003472,1.3163898238468592,0.8474988093149952,1.0011566,1.316389823846852
109.2,34.2,39.75995808,1.5994459178370897,1.1099389415952672,0.98990035,1.5994459178370848
109.48,34.18,7.000014384,0.8450989324264582,0.4105336758558784,0.98753047,0.8450989324264594
164.5,34.03,1.3999997232,0.1461279498120063,-0.2375288143434659,0.5667124,0.1461279498120127
-21.02,33.82,4.750015392,0.6766950169195687,0.2543952043638313,0.36808538,0.676695016919575
-177.5,33.59,2.199998664,0.3424224170869316,-0.0555311571607346,0.3342944,0.3424224170869237
150.4,33.4,4.199996016,0.623248878438368,0.2048417343955776,0.66787374,0.6232488784383647
-164.47,33.35,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.28359452,-0.2218481832967273
-21.98,33.15,1.170001368,0.0681863695363358,-0.3097936377193808,0.3782711,-0.1379352532548858
-21.98,33.15,2.3399995824,0.3692157799052745,-0.030689248325089,0.3782711,-0.1379352532548858
158.0,33.05,1.1000009088,0.0413930439642815,-0.3346355120215148,0.6088376,0.041393043964280354
-166.42,33.02,0.3999994703999999,-0.3979405836783123,-0.7419709405873933,0.28900206,-0.39794058367830953
34.92,32.55,72.00015696,1.857333443192207,1.349043619800729,0.9934329,1.85733344319222
153.02,32.29,1.6000010352000005,0.2041202636443637,-0.183760282817244,0.6382971,0.20412026364437158
159.56,32.29,1.3999997232,0.1461279498120063,-0.2375288143434659,0.591372,0.14612794981201344
-64.25,32.08,1.8999998496,0.2787535665749907,-0.1145627834187559,0.2625575,0.2787535665750112
-168.44,32.04,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.29571787,-0.22184818329671427
33.5,32.0,35.9999208,1.5563015453183762,1.0699369240751946,0.99535644,1.556301545318394
150.0,32.0,17.899991280000002,1.252852819412921,0.7885894263256626,0.6575567,1.2528528194129323
-124.6,31.7,1.1000009088,0.0413930439642815,-0.3346355120215148,0.19577432,0.041393043964267164
99.98,31.63,37.71989424,1.5765704663810702,1.0887295889844173,1.0242649,1.5765704663810718
-24.67,31.55,2.3599997136,0.3729119502658916,-0.0272622829321297,0.3937728,0.372911950265888
137.08,31.53,21.40001424,1.3304140623375724,0.8605016136452206,0.74904156,1.3304140623375862
-139.59,31.51,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.2180654,-0.22184818329671682
-159.42,31.31,0.30000007584,-0.5228786354907063,-0.8578093187062401,0.26526046,-0.5228786354906899
162.19,31.13,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.56280243,-0.22184818329670916
-177.49,31.11,0.5000001264,-0.30102988587435,-0.6521185866157344,0.3314852,-0.3010298858743465
-170.35,31.1,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.30268812,-0.22184818329671036
-127.6,31.0,0.7999989407999999,-0.0969105880143311,-0.4628660085271365,0.19713204,-0.09691058801432205
-146.48,30.58,0.3999994703999999,-0.3979405836783123,-0.7419709405873933,0.23319322,-0.3979405836783119
175.0,30.0,3.000000758400001,0.4771213645092936,0.0693571965263553,0.46521777,0.47712136450929604
-24.0,30.0,2.0000005056,0.3010301054536123,-0.0939087224952209,0.424621,0.30103010545361597
-75.57,29.25,2.910000168,0.4638930140585776,0.0570923129366894,0.25389814,0.46389301405857736
-15.45,29.11,7.750003536,0.8893019006566248,0.4515171878727791,0.48842627,0.7988792708954696
-15.45,29.11,4.1500114560000005,0.6180492955725067,0.2000208552691739,0.48842627,0.7988792708954696
140.0,28.4,0.6000007823999999,-0.2218481832967213,-0.5787039633666506,0.69103783,-0.22184818329670972
85.72,28.38,0.5100001919999999,-0.2924296604029954,-0.6441447455352439,1.0741208,-0.29242966040299206
-177.3,28.2,0.6200009136,-0.2076076705482843,-0.5655006367865568,0.31956607,-0.20760767054826704
-21.98,28.0,2.399999976,0.3802112373686612,-0.0204946283453726,0.4728563,0.3802112373686512
-19.03,25.52,5.200002576,0.7160035587775507,0.2908407681371711,0.53272766,0.7160035587775486
-19.18,25.5,6.8000130720000005,0.8325097475727086,0.3988614052054084,0.53179836,0.8325097475727261
-22.83,24.55,5.209999488,0.716837680620295,0.2916141379793876,0.52055264,0.7168376806202812
59.0,24.4,118.59995808,2.074084535523793,1.550007974750664,1.1525986,2.0740845355237902
59.2,23.5,133.09989552,2.124177714564793,1.5964526929990306,1.1469201,2.1241777145647975
-43.39,23.22,6.900013728,0.838849954793591,0.4047398330402466,0.404783,0.8388499547935948
-19.18,23.07,5.500004543999999,0.7403630483003003,0.3134260711508237,0.56469035,0.7403630483003063
-21.3,22.68,4.399997328,0.6434524127509128,0.223573774899522,0.55627745,0.6434524127509408
-158.0,22.5,0.8999995968000001,-0.0457576851246465,-0.4154387498108763,0.19721083,-0.04575768512463899
-41.3,22.08,4.799999952,0.6812412330326424,0.2586103037148841,0.41912425,0.6812412330326454
-25.23,21.93,6.700012416,0.8260756075060938,0.3928958859813267,0.5375111,0.8260756075061015
64.6,21.8,33.600031200000004,1.5263396806631044,1.0421572864328956,1.1043763,1.5263396806631
-157.6,21.3,0.4399997328,-0.3565475872490871,-0.7035927403330732,0.18086745,-0.3565475872490678
-20.69,21.15,20.480014512000004,1.3113302600420398,0.8428077511734837,0.58148384,1.3113302600420584
-20.68,21.15,19.700003088,1.294466294237799,0.827172046765764,0.58151656,1.2944662942378098
-31.17,21.05,3.730015008,0.5717105792291894,0.1570571491167888,0.4935798,0.5717105792291859
65.6,21.0,20.000005056,1.3010301054536124,0.8332577927373745,1.0859619,1.3010301054536257
-19.75,20.92,21.920011344,1.3408407745675928,0.8701689120888616,0.58816814,1.3408407745676139
-19.74,20.92,27.199989216,1.434568731849176,0.9570703356214968,0.58820564,2.246727122835571
-19.74,20.92,11.390014799999998,1.056524288394654,0.6065601863807215,0.58820564,2.246727122835571
-19.74,20.92,17.809987536,1.2506636155301545,0.7865596697905444,0.58820564,2.246727122835571
63.1,20.9,23.099993856,1.363611864381077,0.8912815040792783,1.0983808,1.3636118643810926
59.6,20.7,121.79991600000002,2.0856469887833176,1.560728294246837,1.1151372,2.0856469887833287
-29.0,20.0,1.0000002528,1.0978963116709104e-07,-0.3730136545554776,0.51289237,1.0978963761520186e-07
-19.9,19.9,6.200009136,0.7923923294517157,0.3616658784460385,0.5962297,0.7923923294517282
-19.55,19.52,4.299996672,0.6334681194557272,0.2143166724779646,0.60072154,0.6334681194557231
60.7,19.2,45.700079040000006,1.659916951199088,1.1660056588700252,1.0817891,1.6599169511990735
-26.07,19.2,7.10001504,0.8512592686883836,0.4162453333605088,0.5399717,0.8512592686883879
-20.18,19.0,27.399990528,1.4377504126876126,0.9600202835570524,0.5990445,1.437750412687615
-20.17,19.0,21.549999455999995,1.3334472635335854,0.8633138962281273,0.59912276,1.3334472635335866
-21.08,18.5,18.740015712,1.2727699506729997,0.8070559235094998,0.58964336,1.272769950673004
-21.08,18.43,4.799999952,0.6812412330326424,0.2586103037148841,0.58958495,0.6812412330326585
-21.1,18.4,6.000007824,0.7781518167032788,0.3484625518659449,0.5893489,0.7781518167033102
-21.0,18.1,13.499993952,1.1303335739310347,0.6749936844432953,0.589989,1.1303335739310254
69.0,17.9,8.699993999999998,0.9395189531050794,0.4980767573966653,1.0040581,0.9395189531050804
-31.54,17.54,4.6999992960000005,0.6720977928839434,0.250132812174977,0.48500952,0.6720977928839474
-117.0,17.5,0.8999995968000001,-0.0457576851246465,-0.4154387498108763,0.080251396,-0.04575768512464323
58.8,17.4,12.399986736000002,1.093421220606986,0.6407697864428027,1.0573943,1.0934212206069784
69.0,17.1,5.500004543999999,0.7403630483003003,0.3134260711508237,0.98809147,0.740363048300301
59.8,16.6,12.899990016,1.1105893741753896,0.6566875235597975,1.0345796,1.1105893741753856
59.9,16.6,4.299996672,0.6334681194557272,0.2143166724779646,1.0340194,0.6334681194557421
67.9,16.5,15.80000904,1.198657335436764,0.7383411883061453,0.98280275,1.198657335436764
60.47,16.25,6.10000848,0.785330438750873,0.3551183298539847,1.0234452,0.7853304387508682
-75.67,16.21,3.2899932,0.5171950003191144,0.1065121297928469,0.18372715,0.5171950003191224
60.3,16.2,16.89998472,1.2278863119496095,0.7654413166033757,1.0233566,1.2278863119496086
61.5,15.98,4.499997984000001,0.6532123192113723,0.2326228333614624,1.011627,0.6532123192113743
68.75,15.47,7.399985471999999,0.869230867104432,0.432907997637076,0.9570334,0.8692308671044359
6.0,15.0,200.00005056000003,2.3010301054536124,1.76042430796997,0.92363775,2.3010301054536035
64.8,14.9,7.899988752000001,0.8976264729426174,0.4592354525499847,0.9677862,0.897626472942621
64.77,14.48,4.299996672,0.6334681194557272,0.2143166724779646,0.9586692,0.6334681194557328
50.5,14.4,73.99985472,1.869230867104432,1.3600745128696714,1.041447,1.8692308671044295
57.4,14.3,24.400002384,1.387389868771434,0.913327673549071,0.9970521,1.3873898687714432
-18.58,14.17,7.499986128,0.8750604601198835,0.4383130010784364,0.59779865,0.8750604601198976
73.3,13.1,63.10006703999999,1.8000298206559662,1.2959136197835983,0.8845881,1.800029820655976
46.8,12.9,34.19984592,1.5340241494407985,1.049282068570924,1.0256125,1.5340241494407911
58.7,12.7,18.599995872,1.2695128478325497,0.8040360468191659,0.95002544,1.2695128478325595
15.035,12.11,105.00005808,2.021189539296762,1.5009655054256064,1.0142692,2.0211895392967674
73.9,12.1,17.899991280000002,1.252852819412921,0.7885894263256626,0.8605455,1.2528528194129234
134.29,12.02,0.5200002576,-0.2839964412224492,-0.6363257470954242,0.46341902,-1.7154468687121416
134.29,12.02,0.1100000908799999,-0.9586069560357184,-1.2618020272541104,0.46341902,-1.7154468687121416
8.31,12.0,159.00009696,2.2013973891580623,1.6680481895990669,0.9539956,2.201397389158079
-78.42,11.58,3.889997136,0.5899492815776732,0.173967463215597,0.11432496,0.5899492815776691
-21.02,11.48,10.370014415999998,1.015779360129147,0.5687828532273893,0.5476105,1.6871693848259817
-21.02,11.48,22.6199844,1.3544923010758974,0.8828261503491718,0.5476105,1.6871693848259817
53.5,11.3,10.500005808,1.0211895392967625,0.5737989901930112,0.9451386,1.0211895392967638
162.3,11.3,0.31000014144,-0.5086381080154128,-0.844605978471898,0.29124606,-0.5086381080154205
57.7,10.5,11.400011712,1.0569052975166795,0.6069134452806618,0.9046192,1.0569052975166742
75.2,10.5,116.00013024,2.064458476834518,1.5410830154603046,0.81877226,2.0644584768345258
65.0,10.0,1.5000003792000005,0.1760913688453124,-0.2097477355339014,0.85819864,0.17609136884532214
-18.11,9.34,3.999994704,0.6020594163216877,0.1851955746452021,0.56030035,0.6020594163216959
-139.98,9.0,0.12999990672,-0.8860569593162694,-1.1945360996156025,-0.050547212,-1.1823286088248126
-139.98,9.0,0.1200001564799999,-0.92081818763274,-1.226765546538989,-0.050547212,-1.1823286088248126
73.7,8.8,8.399992032,0.9242788741023492,0.4839466664558344,0.78971267,0.9242788741023374
75.3,8.6,20.500008336,1.3117540376546843,0.843200663585833,0.7754518,1.311754037654685
51.2,8.0,14.199998544,1.1522882998525776,0.695349371168859,0.87470734,1.1522882998525936
-28.0,8.0,3.000000758400001,0.4771213645092936,0.0693571965263553,0.42758936,0.4771213645092853
175.01,7.93,0.29000001024,-0.5376019867659563,-0.8714603170006588,0.17044735,-1.0204899148217237
175.01,7.93,0.3699992736,-0.4317991285595491,-0.773363449655776,0.17044735,-1.0204899148217237
71.1,7.5,20.300007024,1.3074961881833564,0.839252928129117,0.7719865,1.3074961881833624
76.7,7.5,141.60010896000003,2.151063587539545,1.6213803741540176,0.7417416,2.1510635875395363
61.1,6.7,3.399990768,0.5314777378034021,0.1197546057341359,0.7960876,0.5314777378033817
-21.9,6.67,2.500000632,0.3979401184616687,-0.0040570034433958,0.46864873,0.39794011846166516
-21.14,6.65,2.6999987904,0.4313635695950158,0.0269321012709565,0.4769616,0.4313635695950211
59.2,6.42,1.1000009088,0.0413930439642815,-0.3346355120215148,0.7969705,0.04139304396429604
78.7,6.4,14.600001168,1.1643528905279945,0.7065352556630927,0.7021021,1.1643528905280016
-21.09,5.45,2.600001288,0.4149735631135696,0.0117358360769143,0.45677474,0.4149735631135653
60.2,5.4,6.500011104,0.8129140985508261,0.3806929755880686,0.7656543,0.8129140985508247
-85.58,5.37,4.799999952,0.6812412330326424,0.2586103037148841,0.012869298,0.6812412330326595
-20.63,5.37,3.899994048000001,0.5910639442257997,0.1750009410987204,0.4596556,0.591063944225798
-22.2,5.31,3.399990768,0.5314777378034021,0.1197546057341359,0.44409716,0.5314777378034006
-21.71,5.26,1.6000010352000005,0.2041202636443637,-0.183760282817244,0.44774404,0.2041202636443627
-21.64,5.07,2.500000632,0.3979401184616687,-0.0040570034433958,0.44509506,0.3979401184616854
-36.48,5.04,3.799993392,0.5797828414009071,0.1645414803045841,0.30933908,0.5797828414009005
-26.1,5.04,4.900000608,0.6901961339164787,0.2669129879616039,0.40219972,0.6901961339164991
-139.78,5.02,0.16000010352,-0.7958797363556364,-1.1109267980498396,-0.1167334,-0.8775164389636894
-139.78,5.02,0.16999985376,-0.7695514522173281,-1.0865160945932706,-0.1167334,-0.8775164389636894
-139.78,5.02,0.2199998664,-0.6575775829130682,-0.98269767239333,-0.1167334,-0.8775164389636894
-139.78,5.02,0.18999998496,-0.7212464334250092,-1.041729298651351,-0.1167334,-0.8775164389636894
138.83,5.01,0.31000014144,-0.5086381080154128,-0.844605978471898,0.31424063,-1.0604602845499673
138.83,5.01,0.5700005856000001,-0.2441246981473015,-0.5993580020121902,0.31424063,-1.0604602845499673
-140.0,5.0,0.23125001904,-0.6359182228312363,-0.9626158389840898,-0.1166493,-0.6359182228312227
-12.83,4.32,5.300003231999999,0.7242761344383998,0.2985108232846384,0.5329763,0.7242761344384024
136.28,4.13,5.920000991999999,0.7723217794965835,0.3430571365853369,0.3122512,0.9665082574730328
136.28,4.13,3.36000312,0.5263396806631043,0.1149907712003001,0.3122512,0.9665082574730328
-22.2,4.08,3.1000014144000003,0.4913618919845872,0.0825605367606972,0.42194965,0.4913618919845939
-140.0,4.0,0.1812500063999999,-0.7417219694218812,-1.0607135300090906,-0.13227156,-0.7417219694218791
-95.6,4.0,0.30000007584,-0.5228786354907063,-0.8578093187062401,-0.041744232,-0.5228786354907036
-159.3,3.92,0.1100000908799999,-0.9586069560357184,-1.2618020272541104,-0.07156664,-0.9586069560357003
135.03,3.0,12.669997968,1.1027765452317873,0.6494437301740494,0.29832256,1.8287530169652135
135.03,3.0,11.410008624,1.0572859726701165,0.6072663945361094,0.29832256,1.8287530169652135
-11.73,2.73,7.200015696,0.8573334431922071,0.4218771045681335,0.5077149,0.8573334431922086
-140.13,2.0,0.12999990672,-0.8860569593162694,-1.1945360996156025,-0.1635904,-0.8860569593162796
-140.0,2.0,0.1406250158399999,-0.8519374156256346,-1.1629016011906304,-0.16380903,-0.8519374156256418
67.3,1.9,2.6999987904,0.4313635695950158,0.0269321012709565,0.6387431,0.4313635695950077
-30.0,1.9,4.6999992960000005,0.6720977928839434,0.250132812174977,0.31258845,0.6720977928839491
-11.13,1.79,8.099990064,0.9084844861437584,0.4693026388120362,0.49186653,0.8815466029907637
-11.13,1.79,4.299996672,0.6334681194557272,0.2143166724779646,0.49186653,0.8815466029907637
159.3,1.75,0.5500004544,-0.2596369516996997,-0.6137404440817715,0.1490041,-0.2596369516996964
-21.0,1.47,4.199996016,0.623248878438368,0.2048417343955776,0.37965685,0.6232488784383757
-33.5,1.4,4.6999992960000005,0.6720977928839434,0.250132812174977,0.2768531,0.6720977928839379
