lon,lat,dep,log_dep,log_dep_norm,PINN_log_dep
-61.0,77.0,0.07999989408,-1.096910588014331,-2.6629617619217485,1.558303
-42.32,75.1,0.16999985376,-0.7695514522173281,-2.3176129267331764,1.6081778
-37.63,72.58,0.3260002463999999,-0.4867820716801595,-2.019304232956379,1.6130282
129.42,71.77,81.99990720000001,1.913813360889196,0.5132135609289481,1.6970773
-27.0,71.0,0.1200001564799999,-0.92081818763274,-2.477192376841709,1.6246738
136.0,70.8,102.0000384,2.008600335260986,0.6132094602663831,1.6907599
131.6,70.7,120.99984768000002,2.082784823607548,0.6914706842190033,1.6914937
143.6,70.7,47.99999952,1.6812412330326425,0.267860660491203,1.6870415
151.0,70.6,7.000014384,0.8450989324264582,-0.6142310180049809,1.6817911
147.0,70.5,67.00012416,1.8260756075060935,0.4206542655876209,1.683494
159.0,68.6,135.99994608,2.1335387361851947,0.7450137281523241,1.6634579
162.3,68.2,26.999987904,1.4313635695950158,0.0042512157823243,1.6593834
-44.0,65.0,0.3399990768,-0.4685222621965978,-2.000040973598853,1.5811945
-162.1,63.45,86.99993999999998,1.9395189531050796,0.5403317786868689,1.5592924
92.9,56.1,404.0013888000001,2.60638285804907,1.2438425337510577,1.6155008
93.2,56.0,125.99988048,2.1003701331580302,0.7100223771629124,1.6149741
86.1,55.6,75.99986784000001,1.880812837064888,0.4783995257697019,1.6127161
91.5,55.2,111.00009743999998,2.045323360026619,0.6519505627455782,1.6105391
91.4,55.1,267.99986592,2.4281345767518534,1.0557987934397102,1.6099907
38.7,55.0,68.00013072,1.8325097475727088,0.4274419874944365,1.6498729
83.2,55.0,130.99991328,2.1172710081593524,0.7278520231300671,1.6110246
87.0,55.0,107.0000712,2.029384066673591,0.6351353412006062,1.6090866
87.1,54.5,125.99988048,2.1003701331580302,0.7100223771629124,1.6064883
34.06,53.15,98.00001216,1.99122612958046,0.5948804721980095,1.6370481
103.0,53.1,176.99989967999997,2.247973020212457,0.865736635726713,1.590555
36.3,53.0,68.00013072,1.8325097475727088,0.4274419874944365,1.6402371
34.2,52.8,166.00014288,2.2201084618470963,0.8363408079576394,1.6359569
103.2,52.8,101.00003184,2.0043215106928813,0.6086954971018191,1.5883119
83.6,52.6,152.00005104000002,2.1818437337762635,0.7959732793841767,1.5961921
83.6,52.5,125.99988048,2.1003701331580302,0.7100223771629124,1.5956646
85.1,52.3,293.00002992,2.4668676647025403,1.0966604201496517,1.5946431
33.3,52.2,197.00003088,2.294466294237799,0.914784901905884,1.6325067
38.9,51.6,72.00015696,1.857333443192207,0.453629844895751,1.63525
42.0,51.0,44.99997984,1.653212319211372,0.2382914452737637,1.6279789
5.6,50.84,112.000104,2.049218425943442,0.6560596781795575,1.6178852
5.54,50.68,64.00010447999999,1.80618068296905,0.3996660350367768,1.6176069
5.4,50.67,139.99997231999998,2.1461279498120063,0.7582947696341036,1.6179942
7.24,50.57,139.99997231999998,2.1461279498120063,0.7582947696341036,1.612257
4.02,50.41,103.00004495999998,2.01283741427678,0.6176793837928609,1.6208912
7.35,50.35,195.00001776,2.2900346509167213,0.9101097219840552,1.6112417
24.5,50.31,109.00008432,2.0374268339011423,0.643620090792107,1.6189138
1.23,49.6,60.00007824,1.7781518167032788,0.3700968699882021,1.6221555
0.36,49.54,171.99986688,2.2355281107836897,0.852607828538276,1.6211627
32.98,49.33,50.00001264000001,1.69897011412565,0.286563814810573,1.6230333
8.8,49.3,528.0009407999999,2.722634696366927,1.3664828775247462,1.6026576
9.18,49.13,74.99986127999999,1.8750604601198837,0.472331032606417,1.6012396
24.8,49.1,56.000052,1.7481884302794608,0.3384868751286501,1.6140907
9.14,49.04,60.00007824,1.7781518167032788,0.3700968699882021,1.6010578
16.66,48.89,189.99998496,2.278753566574991,0.8982086967458394,1.5847993
7.63,48.58,82.99991375999998,1.9190776411281756,0.5187671345117096,1.6042765
26.89,48.5,91.9999728,1.9637876989454288,0.5659341895896436,1.6120559
-132.77,48.42,2.199998664,0.3424224170869316,-1.1445316269264478,1.517166
7.38,48.35,82.99991375999998,1.9190776411281756,0.5187671345117096,1.6049284
20.45,48.22,99.00001872,1.995635276718681,0.5995319196813748,1.6064991
47.31,48.09,98.00001216,1.99122612958046,0.5948804721980095,1.6020906
19.44,47.42,114.00011712,2.05690529751668,0.6641689742210399,1.6007533
19.61,47.24,95.99999904,1.9822712286966235,0.5854334635421102,1.6011978
-111.1,47.1,29.000001024,1.4623980132340435,0.0369911267530992,1.5580984
-111.1,47.1,8.899995312000001,0.949389777883894,-0.5042089716922395,1.5580984
-111.1,47.1,29.000001024,1.4623980132340435,0.0369911267530992,1.5580984
-111.1,47.1,8.899995312000001,0.949389777883894,-0.5042089716922395,1.5580984
18.85,46.62,330.9987024,2.519826291233047,1.152529335923056,1.5969745
161.7,46.6,7.809985008000001,0.892650200209039,-0.5640666170620442,1.4791733
